Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-021956,2018-05,05/16/2018 19:30,Y, , ,1, ,250000,4,LOITERING-BEGGING,801,N TUCKER BLVD,36, , , , ,906918.5,1019693
18-022076,2018-05,05/16/2018 20:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5478,CLEMENS AVE,49, , ,5478,CLEMENS,883422.1,1027730
18-022012,2018-05,05/16/2018 20:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6026,MAGNOLIA AVE,11, , ,6026,MAGNOLIA,880065.9,1011516
18-022233,2018-05,05/16/2018 20:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3621,MCREE AVE,29, , ,3621,MCREE,894522.9,1014126
18-022032,2018-05,05/16/2018 20:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",200,S BROADWAY,35, , ,200,BROADWAY,908743.9,1016075
18-021962,2018-05,05/16/2018 20:12,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,ON STREET,300,CARR,910318.8,1019871
18-022051,2018-05,05/16/2018 20:42,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2028,E OBEAR AVE,66, ,APARTMENT,2028,OBEAR,903209.7,1033402
18-022051,2018-05,05/16/2018 20:42,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2028,E OBEAR AVE,66, ,APARTMENT,2028,OBEAR,903209.7,1033402
18-022406,2018-05,05/16/2018 21:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4390,OLIVE ST,38, , ,4390,OLIVE,891258,1024229
18-021968,2018-05,05/16/2018 21:16,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,LINDELL BLVD / UNION BLVD,82, , , , ,884573.7,1023832
18-021971,2018-05,05/16/2018 21:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,SWITZER AVE / TRAFFORD LN,73, , ,1827,ETON,891600.6,1049902
18-022010,2018-05,05/16/2018 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5772,W FLORISSANT AVE,72, , ,5772,FLORISSANT,892241.9,1045308
18-022024,2018-05,05/16/2018 22:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4252,RED BUD AVE,68, , ,4252,RED BUD,898269.2,1034506
18-022024,2018-05,05/16/2018 22:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4252,RED BUD AVE,68, , ,4252,RED BUD,898269.2,1034506
18-021984,2018-05,05/16/2018 22:05,Y, , ,1, , 51211,2,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,1241,GRAHAM ST,42, ,RESIDENCE,1241,GRAHAM,879689.4,1017346
18-021974,2018-05,05/16/2018 22:10,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2031,AGNES ST,65, , , , ,905478.5,1028509
18-021975,2018-05,05/16/2018 22:20,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2327,GRAVOIS AVE,23,PHILLIPS 66, , , ,899511.5,1009424
18-022003,2018-05,05/16/2018 22:30,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3150,BRANNON AVE,13, , ,3150,BRANNON,884305.8,1008791
18-021981,2018-05,05/16/2018 22:44,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1300,S 10TH ST,34, ,BLOCK,1300,10TH,905785.9,1013146
18-022019,2018-05,05/16/2018 23:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1952,SIDNEY ST,22, , ,1952,SIDNEY,900996.2,1008633
18-022030,2018-05,05/16/2018 23:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1822,DICK GREGORY PL,56, , ,1822,DICK GREGORY,891353.4,1029997
18-022042,2018-05,05/16/2018 23:02,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1520,E 14TH ST,61, , , , ,907284.5,1022533
18-021982,2018-05,05/16/2018 23:09,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1242,HAMPTON AVE,41, ,@JACK IN THE BOX- HAMPTON,1242,HAMPTON,880981.5,1017155
18-021980,2018-05,05/16/2018 23:26,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
18-022022,2018-05,05/17/2018 00:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,601,CLARK AVE,35,BALLPARK VILLAGE,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
18-021986,2018-05,05/17/2018 00:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2703,KEOKUK ST,16, , ,2703,KEOKUK,897467.6,1001923
18-021985,2018-05,05/17/2018 00:45,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3200,GRAVOIS AVE,30, , , , ,895696.3,1006864
18-021987,2018-05,05/17/2018 00:55,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4336,OREGON AVE,17, , ,4336,OREGON,896138.4,998966.3
18-022026,2018-05,05/17/2018 01:00,Y, , ,1, , 43016,3,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3710,KOSCIUSKO ST,18, , ,3710,KOSCIUSKO,900691.8,1002387
18-021991,2018-05,05/17/2018 01:30,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,2607,N 14TH ST,63, ,@REAR RESIDENCE PARKING SPACES,2607,14TH,906633.6,1025648
18-021988,2018-05,05/17/2018 01:40,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4540,UNION BLVD,71,MOTOMART, ,4540,UNION,891638.8,1039764
18-021992,2018-05,05/17/2018 01:43,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,MACKLIND AVE / NORTHRUP AVE,12, , , , ,884121.6,1014911
18-024458,2018-05,05/17/2018 02:12,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3601,GRAVOIS AVE,15,WHITE CASTLE, ,3601,GRAVOIS,893304.5,1004727
18-021993,2018-05,05/17/2018 02:12,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3601,GRAVOIS AVE,15, ,@WHITE CASTLE - GRAVOIS,3601,GRAVOIS,893304.5,1004727
18-021994,2018-05,05/17/2018 03:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4236,LAWN AVE,7, , ,4236,LAWN,884550.8,1004003
18-021996,2018-05,05/17/2018 03:20,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,0,HARNEY AVE / RIVERVIEW BLVD,72,ROY S TRANSMISSIONS,AUTO SHOP, , ,891258.3,1045719
18-022105,2018-05,05/17/2018 04:00,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,5400,MURDOCH AVE,7, , ,2328,ARKANSAS,881804.1,1002536
18-021997,2018-05,05/17/2018 05:25,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4601,ALASKA AVE,16, , ,4601,ALASKA,893205.5,998368.8
18-022258,2018-05,05/17/2018 05:45,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,700,CLARK AVE,35, ,@STADIUM - BUSCH,700,CLARK,907901.1,1016212
18-022106,2018-05,05/17/2018 05:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5843,MAFFITT AVE,50, , ,5843,MAFFITT,883869.1,1035934
18-022203,2018-05,05/17/2018 07:15,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6142,TENNESSEE AVE,1, , ,6142,TENNESSEE,889736.6,994167.7
18-022001,2018-05,05/17/2018 07:20,Y, , ,1, , 51121,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,3718,MCDONALD AVE,15, ,APT 1,3718,MCDONALD,892575.3,1006030
18-022004,2018-05,05/17/2018 07:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3023,POTOMAC ST,19, , , , ,896372.2,1004787
18-022303,2018-05,05/17/2018 08:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1200,N JEFFERSON AVE,61,GATEWAY MIDDLE SCHOOL, ,1200,JEFFERSON,902233.3,1022362
18-022116,2018-05,05/17/2018 08:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2002,ANN AVE,23, ,1ST AND 2ND FLOOR,2002,ANN,901491.7,1010378
18-022015,2018-05,05/17/2018 08:08,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3816,OREGON AVE,16, , , , ,896692,1002412
18-022018,2018-05,05/17/2018 08:14,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4738,KENSINGTON PL,54, , ,4738,KENSINGTON,889541.6,1026799
18-022018,2018-05,05/17/2018 08:14,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4738,KENSINGTON PL,54, , ,4738,KENSINGTON,889541.6,1026799
18-022009,2018-05,05/17/2018 08:32,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / PESTALOZZI ST,25, , , , ,894027.4,1009123
18-022013,2018-05,05/17/2018 09:01,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,4230,GRAVOIS AVE,16, , ,4230,GRAVOIS,889273.1,1002740
18-022020,2018-05,05/17/2018 09:15,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,434,N 4TH ST,35,GENTRY S LANDING, ,400,4TH,909726.3,1018037
18-022028,2018-05,05/17/2018 09:20,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5361,RUSKIN AVE,71,RESIDENCE, ,5361,RUSKIN,893910.7,1040786
18-022037,2018-05,05/17/2018 09:24,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,900,N KINGSHIGHWAY BLVD,53, , , , ,887992.3,1027106
18-022025,2018-05,05/17/2018 09:45,Y, , ,1, ,250000,3,LOITERING-BEGGING,0,I 55 NORTHBOUND / POTOMAC ST,18, ,EXIT RAMP, , ,901904.8,1003291
18-022021,2018-05,05/17/2018 09:49,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3825,MINNESOTA AVE,16, , ,3825,MINNESOTA,895520.4,1002526
18-022038,2018-05,05/17/2018 10:00,Y, , ,1, , 42016,6,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,4559,LEXINGTON AVE,56, , ,4557,LEXINGTON,893911.1,1033288
18-022103,2018-05,05/17/2018 10:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,950,SPRUCE ST,35, , ,1004,SPRUCE,907108.6,1016043
18-022113,2018-05,05/17/2018 10:15,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5853,BARTMER AVE,48, , ,5853,BARTMER,880930,1030487
18-022067,2018-05,05/17/2018 10:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4640,LABADIE AVE,56, ,RESIDENCE,4640,LABADIE,892656.1,1032022
18-022049,2018-05,05/17/2018 11:00,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,ALDINE AVE / N SPRING AVE,59, , , , ,898105.9,1025551
18-022044,2018-05,05/17/2018 11:13,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / MCCAUSLAND AV,44, , , , ,875494.5,1018201
18-022057,2018-05,05/17/2018 11:15,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4489,PENROSE ST,69, , ,4489,PENROSE,895763.8,1035347
18-022045,2018-05,05/17/2018 11:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,401,S 14TH ST,36,METROLINK - CIVIC CENTER, ,401,14TH,905172.7,1016526
18-022043,2018-05,05/17/2018 11:25,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
18-022046,2018-05,05/17/2018 11:43,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,FOREST PARK AVE / S VANDEVENTE,37, , , , ,893845,1020169
18-022063,2018-05,05/17/2018 11:45,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3941,SCHILLER PL,5, , ,3941,SCHILLER,888652,998065.2
18-022098,2018-05,05/17/2018 12:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6816,GARNER AVE,43, , ,6816,GARNER,875889.2,1014589
18-022117,2018-05,05/17/2018 12:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,8823,LOWELL ST,74, , ,8823,LOWELL,897971.3,1052683
18-022054,2018-05,05/17/2018 12:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
18-023473,2018-05,05/17/2018 12:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5855,S KINGSHIGHWAY BLVD,6, ,1ST FLOOR,5855,KINGSHIGHWAY,882150.1,999066.3
18-024436,2018-05,05/17/2018 12:08,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-022077,2018-05,05/17/2018 12:12,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,MINNESOTA AVE / WINNEBAGO ST,19, , ,3522,OREGON,895828.5,1003525
18-022138,2018-05,05/17/2018 12:15,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,3969,PARKER AVE,15, , ,3900,GUSTINE,890763.1,1006142
18-022055,2018-05,05/17/2018 12:27,Y, , ,1, ,263299,2,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,MANCHESTER AVE / S TAYLOR AVE,39, , , , ,888330.1,1016968
18-022089,2018-05,05/17/2018 12:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,500,OLIVE ST,35,THE EATERY, ,701,CONVENTION,908831,1017513
18-022070,2018-05,05/17/2018 13:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5415,PAGE BLVD,78, , ,5415,PAGE,884595.9,1030273
18-022415,2018-05,05/17/2018 13:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5406,S COMPTON AVE,1, , ,5406,COMPTON,893210.3,994797.2
18-022061,2018-05,05/17/2018 13:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3015,SIDNEY ST,25, , ,3015,SIDNEY,896954.4,1010023
18-022074,2018-05,05/17/2018 13:55,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,0,CASS AVE / N JEFFERSON AVE,59, , , , ,902228.9,1023863
18-024478,2018-05,05/17/2018 14:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3825,MCREE AVE,29, , ,3825,MCREE,893591,1014227
18-022130,2018-05,05/17/2018 14:06,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4971,MAGNOLIA AVE,13, , ,4971,MAGNOLIA,885637.4,1010877
18-022075,2018-05,05/17/2018 14:13,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3427,S JEFFERSON AVE,19, ,@ SAVE A LOT,3427,JEFFERSON,898497.9,1004658
18-022082,2018-05,05/17/2018 14:14,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3416,OSAGE ST,16, , ,3416,OSAGE,893917.6,1001624
18-023137,2018-05,05/17/2018 14:22,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,1470,ARLINGTON AVE,78, , ,1470,ARLINGTON,885525.6,1031632
18-022080,2018-05,05/17/2018 14:25,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
18-022091,2018-05,05/17/2018 15:00,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,7626,PENNSYLVANIA AVE,2, , ,7626,PENNSYLVANIA,889060.5,988229.1
18-022734,2018-05,05/17/2018 15:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3345,WISCONSIN AVE,22, , ,3345,WISCONSIN,899911.8,1004977
18-022242,2018-05,05/17/2018 15:15,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,5831,PAMPLIN AVE,73, ,@HERZOG SCHOOL,5831,PAMPLIN,891000.9,1047846
18-022157,2018-05,05/17/2018 15:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3439,OHIO AVE,19, , ,3439,OHIO,897865.3,1004691
18-022100,2018-05,05/17/2018 15:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7529,VERMONT AVE,2,OUTSIDE RESIDENCE,OUTSIDE RESIDENCE,7529,VERMONT,887982.6,989466.7
18-022096,2018-05,05/17/2018 15:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,0,UNION BLVD / WELLS AVE,51, , ,2906,UNION,886244.1,1030897
18-022090,2018-05,05/17/2018 16:00,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, ,BUY/WALK,1915,OLIVE,903703.7,1019090
18-022118,2018-05,05/17/2018 16:39,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S NEWSTEAD A,38, , , , ,890020.1,1021176
18-022122,2018-05,05/17/2018 17:00,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3655,S GRAND BLVD,15,ACE CASH EXPRESS, ,3655,GRAND,893231.1,1004088
18-022213,2018-05,05/17/2018 17:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6525,CLAYTON AVE,44, , ,6525,CLAYTON,877943.1,1018256
18-022185,2018-05,05/17/2018 17:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3305,HUMPHREY ST,25, , ,3305,HUMPHREY,895228.9,1006556
18-022120,2018-05,05/17/2018 17:25,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5750,ROOSEVELT PL,50, , ,5750,ROOSEVELT,884675.4,1036037
18-022321,2018-05,05/17/2018 17:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5738,FLOY AVE,76, , ,5738,FLOY,890117.1,1047821
18-022128,2018-05,05/17/2018 17:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / MORGANFORD RD,15, , , , ,888478.5,1009102
18-022333,2018-05,05/17/2018 18:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",7120,MANCHESTER AVE,10, , ,7120,MANCHESTER,874348.1,1013008
18-024311,2018-05,05/17/2018 18:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4624,LANSDOWNE AVE,5,LANSDOWNE PLACE, ,4000,KINGSHIGHWAY,885297.3,1002553
18-022247,2018-05,05/17/2018 18:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3145,WHITTIER ST,56, , ,3145,WHITTIER,896959.7,1030921
18-022145,2018-05,05/17/2018 18:15,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,111,N 15TH ST,36, , ,111,15TH,905308.5,1018077
18-022294,2018-05,05/17/2018 18:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4518,ATHLONE AVE,68, , ,4518,ATHLONE,898787.8,1035442
18-022125,2018-05,05/17/2018 18:45,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6001,SHULTE AVE,76, , ,6001,SHULTE,890818.1,1046459
18-022127,2018-05,05/17/2018 18:46,Y, , ,1, ,250000,5,LOITERING-BEGGING,400,N EUCLID AVE,38, , , , ,888504.9,1025085
18-022154,2018-05,05/17/2018 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3805,BATES ST,5,J.K. PULLEY & MANUFACTURING, ,3805,BATES,889246.3,997064.2
18-022137,2018-05,05/17/2018 19:15,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,3431,UNION BLVD,50,SCHNUCKS, ,3431,UNION,888884.8,1036000
18-022132,2018-05,05/17/2018 19:30,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4401,OSCEOLA ST,5, ,FJ3W1F  OLDER PICKUP, , ,886653.9,1003467
18-022134,2018-05,05/17/2018 19:45,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4190,FARLIN AVE,68, , , , ,897361.2,1033070
18-022146,2018-05,05/17/2018 19:58,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3601,HOLLY HILLS AVE,3, , ,3601,HOLLY HILLS,888880.8,993841
18-022149,2018-05,05/17/2018 20:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4680,CHIPPEWA ST,5,APPLEBEE S NEIGHBORHOOD GRILL AND B, ,4680,CHIPPEWA,885181.9,1004110
18-022143,2018-05,05/17/2018 20:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,509,DOVER PL,1, , ,509,DOVER,892132.8,993988.9
18-022140,2018-05,05/17/2018 20:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8225,N BROADWAY,74, , ,8225,BROADWAY,897004.8,1048118
18-022201,2018-05,05/17/2018 20:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2645,TAMM AVE,11, , ,2645,TAMM,878481.3,1012167
18-022141,2018-05,05/17/2018 20:21,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3720,N KINGSHIGHWAY BLVD,69, , ,3720,KINGSHIGHWAY,891316,1035410
18-022136,2018-05,05/17/2018 20:25,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5321,MICHIGAN AVE,1, , ,5321,MICHIGAN,893433.2,994878.3
18-022135,2018-05,05/17/2018 20:27,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 25TH ST / ANGELICA ST,65, , , , ,902899.9,1030520
18-022139,2018-05,05/17/2018 20:35,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N 13TH ST / CASS AVE,62, , , , ,907596.9,1022461
18-022156,2018-05,05/17/2018 20:40,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,N EUCLID AVE / WEST PINE BLVD,38, , , , ,888216.3,1022629
18-022165,2018-05,05/17/2018 21:00,Y, , ,1, , 42014,3,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,0,FLAD AVE / S GRAND BLVD,26, ,INSIDE VEHICLE, , ,894422.5,1011610
18-022226,2018-05,05/17/2018 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5072,ARLINGTON AVE,71, , ,5072,ARLINGTON,892490.1,1041153
18-022191,2018-05,05/17/2018 21:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4061,GERMANIA ST,4, , ,4061,GERMANIA,883098.8,992359.3
18-024150,2018-05,05/17/2018 21:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6330,MARQUETTE AVE,9, , ,6330,MARQUETTE,878196.1,1007209
18-023050,2018-05,05/17/2018 21:03,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3955,KEOKUK ST,16, , ,3955,KEOKUK,890491.3,1002883
18-022142,2018-05,05/17/2018 21:19,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1070,MCCAUSLAND AVE,44, , , , ,875720.4,1018723
18-022147,2018-05,05/17/2018 21:21,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1921,PRATHER AVE,43, ,@SCHOOL - ROE,1921,PRATHER,875978.8,1015342
18-022204,2018-05,05/17/2018 21:30,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3733,WASHINGTON AVE,77, , ,3733,WASHINGTON,896064.1,1022357
18-022285,2018-05,05/17/2018 21:48,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,700,CLARK AVE,35,BUSCH STADIUM,SECTION 149 ROW 21 SEAT 1,700,CLARK,907901.1,1016212
18-022153,2018-05,05/17/2018 22:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5000,S GRAND BLVD,16, , , , ,891517.6,997405.6
18-022187,2018-05,05/17/2018 22:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6923,WISE AVE,44, , ,6923,WISE,875813.9,1018125
18-022151,2018-05,05/17/2018 22:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1280,OAK CT,48, , , , ,880908.1,1032276
18-022352,2018-05,05/17/2018 22:03,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4144,ST LOUIS AVE,57, , ,4144,ST LOUIS,896436,1029503
