Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-011360,2019-03,03/14/2019 08:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 18TH ST / WASHINGTON AVE,36, , , , ,904506.9,1019675
19-011303,2019-03,03/14/2019 08:05,Y, , ,1, , 52111,6,BURGLARY-BUSINESS/DAY/FORCE ENT/OCCUPIED,6212,EMMA AVE,76,GARAGE,6212 EMMA (REAR),6212,EMMA,889100.3,1046584
19-011308,2019-03,03/14/2019 08:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2125,BISSELL ST,66,GARCE HILL WATER TOWER, , , ,903059.8,1032572
19-011315,2019-03,03/14/2019 08:52,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6906,PENNSYLVANIA AVE,1, , , , ,890795.7,990185.4
19-011321,2019-03,03/14/2019 09:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,3709,NEBRASKA AVE,19, ,@FROEBEL SCHOOL,3709,NEBRASKA,896270.3,1003090
19-011317,2019-03,03/14/2019 09:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6131,LEONA ST,5, ,@WOERNER SCHOOL,6131,LEONA,886235.1,996331.3
19-011324,2019-03,03/14/2019 09:36,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / WINONA AVE,8, , ,6330,BANCROFT,877576.9,1005058
19-011318,2019-03,03/14/2019 09:40,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4329,ROBERT AVE,4, , ,4329,ROBERT,882938.8,994391.4
19-011340,2019-03,03/14/2019 10:00,Y, , ,1, ,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3195,CHICORY CREEK LN,0, , ,3195,CHICORY CREEK,871230.3,1091057
19-011331,2019-03,03/14/2019 10:00,Y, , ,1, , 51130,6,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,4961,ROSALIE ST,71, ,APT 6,4961,ROSALIE,895379.6,1040355
19-011328,2019-03,03/14/2019 10:17,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8712,GOODFELLOW BLVD,73, , ,8708,GOODFELLOW,891118.9,1050591
19-011338,2019-03,03/14/2019 11:00,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,0,ARKANSAS AVE / JUNIATA ST,25, , , , ,894473.6,1007706
19-011417,2019-03,03/14/2019 11:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 7TH ST / WASHINGTON AVE,35,7TH STREET PARKING GARAGE, , , ,908628.7,1018533
19-011337,2019-03,03/14/2019 11:16,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3106,S GRAND BLVD,25, , ,3106,GRAND,893984.2,1008284
19-011335,2019-03,03/14/2019 11:54,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7700,S BROADWAY,2, , , , ,889254.4,987884.8
19-011342,2019-03,03/14/2019 11:57,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3350,GOODFELLOW BLVD,50, , , , ,885370.4,1037740
19-011356,2019-03,03/14/2019 12:00,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4218,LINDELL BLVD,38,WALGREENS, ,4218,LINDELL,891808.7,1022061
19-011491,2019-03,03/14/2019 12:10,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1224,GRATTAN ST,33,ST LOUIS COLLEGE PREP, ,1224,GRATTAN,903541.7,1013677
19-011372,2019-03,03/14/2019 12:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 18TH ST / LOCUST ST,36, , , , ,904349,1019304
19-011347,2019-03,03/14/2019 12:28,Y, , ,1, , 31312,4,ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT,0,N 14TH ST / DR MARTIN LUTHER K,36, , ,909,14TH,906469.1,1020109
19-011362,2019-03,03/14/2019 12:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,310,N 15TH ST,36,CONFLUENCE ACADEMY,CONFLUNECE ACADMEY, , ,905455.4,1018670
19-011362,2019-03,03/14/2019 12:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,310,N 15TH ST,36,CONFLUENCE ACADEMY,CONFLUNECE ACADMEY, , ,905455.4,1018670
19-011375,2019-03,03/14/2019 12:45,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,601,LOCUST ST,35,7TH ST GARAGE,4TH FLOOR,601,LOCUST,908702.8,1018251
19-011362,2019-03,03/14/2019 12:45,Y, , ,1, , 91124,4,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",310,N 15TH ST,36,CONFLUENCE ACADEMY,CONFLUNECE ACADMEY, , ,905455.4,1018670
19-012748,2019-03,03/14/2019 12:56,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4509,S GRAND BLVD,16, , ,4509,GRAND,892492.8,999285.6
19-011363,2019-03,03/14/2019 13:00,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3700,UNION BLVD,70,PHILLIPS 66,GAS STATION, , ,889231.6,1036274
19-011947,2019-03,03/14/2019 13:05,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,310,N 15TH ST,36,CONFLUENCE PREP ACADEMY, ,310,15TH,905455.4,1018670
19-011352,2019-03,03/14/2019 13:12,Y, , ,1, ,250000,1,LOITERING-BEGGING,3600,GERMANIA ST,4, , ,3600,GERMANIA,885986.7,990532.5
19-011355,2019-03,03/14/2019 13:16,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5329,S BROADWAY,1, , ,5329,BROADWAY,894272.9,994274.7
19-011364,2019-03,03/14/2019 13:37,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1200,HAMILTON AVE,48, , ,1200,HAMILTON,880774.7,1031262
19-011369,2019-03,03/14/2019 13:55,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,8701,RIVERVIEW BLVD,73,6 STAR MARKET,REAR ALLEY, , ,893925.1,1049845
19-011458,2019-03,03/14/2019 14:00,Y, , ,1, , 51330,1,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,221,UPTON ST,2, ,RESIDENCE,221,UPTON,889607.9,989046.6
19-012115,2019-03,03/14/2019 14:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,6757,WISE AVE,44, , ,6757,WISE,876553.2,1018031
19-011368,2019-03,03/14/2019 14:10,Y, , ,1, ,250000,4,LOITERING-BEGGING,900,N BROADWAY,35, , ,300,CARR,909611.1,1019374
19-011391,2019-03,03/14/2019 15:00,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4347,S BROADWAY,17, , ,4347,BROADWAY,896495.6,998909.4
19-011385,2019-03,03/14/2019 15:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2611,RUTGER ST,31, , ,2611,RUTGER,900197.9,1014777
19-012172,2019-03,03/14/2019 15:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2000,MADISON ST,60, , ,2000,MADISON,904374.2,1024178
19-011400,2019-03,03/14/2019 15:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 14TH ST / MONTGOMERY ST,63, , , , ,906697.6,1025899
19-011407,2019-03,03/14/2019 15:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4852,ANDERSON AVE,69, , ,4852,ANDERSON,893693.6,1036970
19-011386,2019-03,03/14/2019 15:19,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / HIGHLAND AVE,55, , , , ,890122.6,1031776
19-011395,2019-03,03/14/2019 15:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",805,N KINGSHIGHWAY BLVD,51, ,@CHURCHES CHICKEN - 805 N KINGSHWY,805,KINGSHIGHWAY,887688.6,1026703
19-011396,2019-03,03/14/2019 15:33,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4954,LINDELL BLVD,38, , , , ,887714.9,1023136
19-011476,2019-03,03/14/2019 16:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3738,WISCONSIN AVE,18, , ,3738,WISCONSIN,899673.4,1002401
19-011480,2019-03,03/14/2019 16:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4444,S 37TH ST,16, , ,4444,37TH,892294.9,1000070
19-012366,2019-03,03/14/2019 16:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",4653,COTTAGE AVE,56, , ,4653,COTTAGE,891811.4,1031013
19-011392,2019-03,03/14/2019 16:06,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5530,DELMAR BLVD,47, , ,5530,DELMAR,882920.8,1026745
19-011393,2019-03,03/14/2019 16:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / THRUSH AVE,72, , , , ,893198.9,1044118
19-011525,2019-03,03/14/2019 16:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",600,N 6TH ST,35, , ,600,6TH,908474.6,1018659
19-011410,2019-03,03/14/2019 16:35,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5750,NATURAL BRIDGE AVE,50,GULF GAS STATION, , , ,885556.4,1038533
19-011405,2019-03,03/14/2019 16:48,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3560,BAMBERGER AVE,15, , , , ,892033.4,1004689
19-011405,2019-03,03/14/2019 16:48,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3560,BAMBERGER AVE,15, , , , ,892033.4,1004689
19-011404,2019-03,03/14/2019 16:51,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 64 EASTBOUND,41, ,ALIAS HAMPTON/EB 40, , ,881185.9,1018744
19-011401,2019-03,03/14/2019 16:54,Y, , ,1, , 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3836,CHIPPEWA ST,16, , ,3836,CHIPPEWA,891370.5,1003316
19-011433,2019-03,03/14/2019 17:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4462,LABADIE AVE,56, , ,4462,LABADIE,893873,1031346
19-011408,2019-03,03/14/2019 17:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / UNION BLVD,70, , ,5140,RIVERVIEW,891330.3,1039689
19-011411,2019-03,03/14/2019 17:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5333,TERRY AVE,50, ,APARTMENT RESIDENCE,5333,TERRY,887769.6,1034443
19-011437,2019-03,03/14/2019 18:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / WASHINGTON AVE,36, , , , ,905843.4,1019335
19-011426,2019-03,03/14/2019 18:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",3921,N NEWSTEAD AVE,69, , ,3921,NEWSTEAD,895633.1,1033528
19-011420,2019-03,03/14/2019 18:05,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1312,RUTGER ST,33, , ,1312,RUTGER,904517.9,1013318
19-011431,2019-03,03/14/2019 18:30,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,S 12TH ST / RUSSELL BLVD,21, , , , ,903274.8,1010332
19-011967,2019-03,03/14/2019 18:30,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2612,N SPRING AVE,59, , ,2612,SPRING,899122.9,1027205
19-011427,2019-03,03/14/2019 18:45,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,911,WASHINGTON AVE,35, , ,901,WASHINGTON,907862.8,1018911
19-012300,2019-03,03/14/2019 19:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2905,N 20TH ST,60, , ,2905,20TH,905113.6,1026575
19-011486,2019-03,03/14/2019 19:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7205,GRAVOIS AVE,6, , ,7205,GRAVOIS,879523.2,995007.7
19-011549,2019-03,03/14/2019 19:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2813,MOUNT PLEASANT ST,17, , ,2813,MOUNT PLEASANT,895946.5,997483.7
19-011465,2019-03,03/14/2019 19:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3300,OSCEOLA ST,16, , ,4400,ALASKA,894003.7,998977.9
19-011425,2019-03,03/14/2019 19:42,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3014,MOUNT PLEASANT ST,17, ,ALLEY,3017,MOUNT PLEASANT,894956.4,997452.2
19-011424,2019-03,03/14/2019 19:51,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5800,SELBER CT,50, , , , ,885212.4,1037708
19-011429,2019-03,03/14/2019 20:00,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3635,S COMPTON AVE,19, , ,3635,COMPTON,895049.6,1003808
19-011467,2019-03,03/14/2019 21:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5706,THEKLA AVE,72, , , , ,891454.8,1043887
19-011439,2019-03,03/14/2019 21:13,Y, , ,1, , 36111,2,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,2255,S GRAND BLVD,27,SUBWAY,RESTAURANT,2255,GRAND,894126.1,1011007
19-011438,2019-03,03/14/2019 21:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3714,CORA AVE,69, , , , ,894213.2,1033713
19-011493,2019-03,03/14/2019 21:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4510,MANCHESTER AVE,39, , , , ,888185.9,1016865
19-011522,2019-03,03/14/2019 22:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,SAINT LOUIS AVE / N VANDEVENTE,59, , , , ,898253.1,1028621
19-011535,2019-03,03/14/2019 22:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5548,CLEMENS AVE,49, , ,5508,CLEMENS,883431.9,1027802
19-011442,2019-03,03/14/2019 22:03,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,S COMPTON AVE / RUTGER ST,31, , , , ,897259.8,1015541
19-011447,2019-03,03/14/2019 22:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1920,GEYER AVE,23, ,GARAGE,1920,GEYER,901753.1,1011657
19-011441,2019-03,03/14/2019 22:15,Y, , ,1, , 82000,2,ARSON-2ND DEGREE/SUCCESS,3458,GILES AVE,15,RESIDENCE, ,3458,GILES,892881.8,1005480
19-011444,2019-03,03/14/2019 22:15,Y, , ,1, , 32111,1,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3661,BATES ST,3, ,@WALGREENS - 5550 S GRAND,5550,GRAND,889955.6,996379.8
19-011477,2019-03,03/14/2019 22:30,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,1202,S BOYLE AVE,39, , , , ,890471.4,1017030
19-011448,2019-03,03/14/2019 22:35,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,999,N 2ND ST,35, ,LUMIERE CASINO,999,2ND,910439.8,1019433
19-011450,2019-03,03/14/2019 22:45,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,200,N 4TH ST,35,CROWNE PLAZA HOTEL, ,200,4TH,909518.1,1017323
19-011740,2019-03,03/14/2019 22:46,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,4100,MCPHERSON AVE,38, ,BEHIND THE SCHNUCKS ON LINDELL,3900,BROADWAY,0,0
19-011449,2019-03,03/14/2019 23:20,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6101,ALABAMA AVE,1, , ,6101,ALABAMA,891184,993695.9
19-011915,2019-03,03/15/2018 15:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4136,W PENROSE ST,68, , ,4136,PENROSE,898341.6,1033743
19-011464,2019-03,03/15/2019 00:10,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3728,CARONDELET BLVD,4, , ,3728,CARONDELET,885066.6,990885.7
19-011464,2019-03,03/15/2019 00:10,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3728,CARONDELET BLVD,4, , ,3728,CARONDELET,885066.6,990885.7
19-011452,2019-03,03/15/2019 00:58,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,COLE ST / N TUCKER BLVD,35, , , , ,907212.4,1020338
19-011455,2019-03,03/15/2019 01:15,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3038,OLIVE ST,37, , , , ,899601.8,1020103
19-011453,2019-03,03/15/2019 01:16,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N MARKET ST / PRAIRIE AVE,59, , , , ,898056.9,1026678
19-011463,2019-03,03/15/2019 01:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1250,CHOUTEAU AVE,33, , ,1250,CHOUTEAU,904923.6,1013991
19-011456,2019-03,03/15/2019 01:41,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5569,CHAMBERLAIN AVE,48, , ,5569,CHAMBERLAIN,883088.7,1029843
19-011459,2019-03,03/15/2019 01:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / CHOUTEAU AVE,34, , , , ,907880.3,1013736
19-011460,2019-03,03/15/2019 02:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,414,N 23RD ST,36, ,APT 212,414,23RD,902457.6,1019827
19-011461,2019-03,03/15/2019 02:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3912,MISSOURI AVE,18, , ,3912,MISSOURI,898867.3,1001430
19-011462,2019-03,03/15/2019 02:20,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4511,MARGARETTA AVE,69, ,2ND FL,4511,MARGARETTA,895014.3,1034237
19-011469,2019-03,03/15/2019 04:39,Y, , ,1, , 83000,1,ARSON-KNOWINGLY BURNING/SUCCESS,0,LIBERTY ST / VIRGINIA AVE,16, ,CITY STREET, , ,893426,996800
19-011577,2019-03,03/15/2019 06:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7618,TENNESSEE AVE,1, , ,7618,TENNESSEE,886787.3,989971.6
19-011614,2019-03,03/15/2019 06:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8827,NORTHCREST LN,73, , ,8827,NORTHCREST,892900.2,1050694
19-011474,2019-03,03/15/2019 06:45,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,200,S KINGSHIGHWAY BLVD,38, ,BARNES JEWISH HOSPITAL,4949, ,887165.8,1021667
19-011472,2019-03,03/15/2019 07:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,6043,GARESCHE AVE,76, , ,6043,GARESCHE,889648.8,1045244
19-012627,2019-03,03/15/2019 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5401,S KINGSHIGHWAY BLVD,6,KINGSHIGHWAY BAPTIST CHURCH, ,5401,KINGSHIGHWAY,883279.6,1000396
19-012173,2019-03,03/15/2019 08:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4612,ARSENAL ST,15, , ,4612,ARSENAL,886977.3,1009157
19-011483,2019-03,03/15/2019 08:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
19-011478,2019-03,03/15/2019 08:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5826,THEODOSIA AVE,50, , ,5826,THEODOSIA,883049.3,1034023
19-011514,2019-03,03/15/2019 08:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7116,S BROADWAY,1, , ,7116,BROADWAY,890554.1,989379.2
19-011626,2019-03,03/15/2019 09:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S GRAND AVE / ROBERT AVE,1, , , , ,887365,991286.9
19-011484,2019-03,03/15/2019 09:20,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,3601,HOLLY HILLS AVE,3, , ,3601,HOLLY HILLS,888880.8,993841
19-011487,2019-03,03/15/2019 10:11,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5254,PAGE BLVD,51, , ,5254,PAGE,885715.4,1029402
19-011489,2019-03,03/15/2019 10:28,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
19-013844,2019-03,03/15/2019 10:43,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,4035,NEBRASKA AVE,16, , ,4035,NEBRASKA,895947.6,1001027
19-011631,2019-03,03/15/2019 10:47,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5012,JAMIESON AVE,8, , ,5012,JAMIESON,875202.8,1002463
19-011502,2019-03,03/15/2019 11:15,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4911,MAFFITT PL,55, , ,4911,MAFFITT,890420.4,1032562
19-011502,2019-03,03/15/2019 11:15,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4911,MAFFITT PL,55, , ,4911,MAFFITT,890420.4,1032562
19-011497,2019-03,03/15/2019 11:47,Y, , ,1, , 36421,4,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,1400,N GRAND BLVD,59,WALGREENS, ,1400,GRAND,898337.4,1024456
19-011494,2019-03,03/15/2019 11:50,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,401,N TUCKER BLVD,36, , ,400,TUCKER,906634.9,1018661
19-012108,2019-03,03/15/2019 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,LAMBDIN AVE / SAINT LOUIS AVE,57, , , , ,895509.1,1030138
19-012286,2019-03,03/15/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,4922,SAN FRANCISCO AVE,69, , ,4922,SAN FRANCISCO,891827.2,1035201
19-011512,2019-03,03/15/2019 12:00,Y, , ,1, , 43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1720,N 22ND ST,60, , , , ,903803.9,1024156
19-011512,2019-03,03/15/2019 12:00,Y, , ,1, , 91124,4,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",1720,N 22ND ST,60, , , , ,903803.9,1024156
19-011504,2019-03,03/15/2019 12:31,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
19-011543,2019-03,03/15/2019 13:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4435,HARRIS AVE,68, , ,4435,HARRIS,898885.2,1034844
19-011511,2019-03,03/15/2019 13:06,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4577,WEST PINE BLVD,38,WHOLE FOODS MARKET, ,4577,WEST PINE,889017.7,1022418
19-011526,2019-03,03/15/2019 13:47,Y, , ,1, , 61701,4,LARCENY-PICKPOCKET UNDER $500,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
19-011528,2019-03,03/15/2019 14:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5020,DR MARTIN LUTHER KING DR,51, , ,1515,KINGSHIGHWAY,888021.4,1030392
19-011539,2019-03,03/15/2019 14:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,5500,S BROADWAY,1, , ,5500,BROADWAY,894264.3,993598.6
19-011540,2019-03,03/15/2019 14:36,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8518,N BROADWAY,74, , ,4014,UNION,897528.4,1050303
19-011540,2019-03,03/15/2019 14:36,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8518,N BROADWAY,74, , ,4014,UNION,897528.4,1050303
19-011536,2019-03,03/15/2019 14:53,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4190,C D BANKS AVE,58, , ,4190,C D BANKS,893557.9,1025460
19-011664,2019-03,03/15/2019 15:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1949,MADISON ST,60, , ,1949,MADISON,904662.9,1024378
19-011664,2019-03,03/15/2019 15:00, , , ,-1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1949,MADISON ST,60, , ,1949,MADISON,904662.9,1024378
19-011527,2019-03,03/15/2019 15:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / JUNIATA ST,25, , , , ,893847.5,1007773
19-011910,2019-03,03/15/2019 15:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2120,GASCONADE ST,18, ,FORESTY DEPARTMENT,2120,GASCONADE,898662.7,1000045
19-011904,2019-03,03/15/2019 15:30,Y, , ,1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4354,S KINGSHIGHWAY BLVD,5, , ,4354,KINGSHIGHWAY,884985.9,1003279
