Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-016764,2019-04,04/15/2019 22:12,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4075,FINNEY AVE,58, ,UPSTAIRS,4075,FINNEY,894468.5,1025232
19-016957,2019-04,04/15/2019 22:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,ALABAMA AVE / WALSH ST,1, , , , ,892743.5,996102.9
19-016771,2019-04,04/15/2019 23:25,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4531,NATURAL BRIDGE AVE,69,DELUXE MOTEL,@HOTEL- DELUXE MOTEL,4531,NATURAL BRIDGE,894416.9,1033585
19-016768,2019-04,04/15/2019 23:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5447,THRUSH AVE,72, , ,5447,THRUSH,892311.8,1043630
19-016774,2019-04,04/15/2019 23:42,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
19-016774,2019-04,04/15/2019 23:42,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
19-016774,2019-04,04/15/2019 23:42,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
19-016773,2019-04,04/15/2019 23:50,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,9000,RIVERVIEW DR,74, , ,9000,RIVERVIEW,899013.1,1053788
19-016772,2019-04,04/16/2019 00:06,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5865,PAGE BLVD,78, , , , ,881649.1,1032251
19-016777,2019-04,04/16/2019 00:21,Y, , ,1, , 51222,5,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,5114,ST LOUIS AVE,52, , ,5114,ST LOUIS,889233.9,1033778
19-016775,2019-04,04/16/2019 00:23,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1407,HICKORY LN,33, ,REAR,1015,PARK,904509.8,1013818
19-016779,2019-04,04/16/2019 00:45,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2821,N VANDEVENTER AVE,59,MIDWEST PETROLEUM,GAS STATION,3833,ST LOUIS,898133.8,1028563
19-016869,2019-04,04/16/2019 01:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8581,TARA LN,73, , ,8581,TARA,893100.3,1049215
19-016785,2019-04,04/16/2019 01:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5720,NATURAL BRIDGE AVE,50,BEST WESTERN INN,BEST WESTERN PARKING LOT, , ,885698.6,1038408
19-016783,2019-04,04/16/2019 01:17,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2612,N 9TH ST,64, , ,2612,9TH,908396.6,1026439
19-016781,2019-04,04/16/2019 01:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,0,N EUCLID AVE / MCPHERSON AVE,38, , , , ,888504.6,1025083
19-016782,2019-04,04/16/2019 01:35,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3800,N NEWSTEAD AVE,68, , ,3800,NEWSTEAD,895638.1,1033127
19-016789,2019-04,04/16/2019 03:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,7861,TENNESSEE PL,1, , ,7861,TENNESSEE,886226.8,989410.4
19-016786,2019-04,04/16/2019 03:01,Y, , ,1, , 52222,6,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,4337,NATURAL BRIDGE AVE,68, , ,4337,NATURAL BRIDGE,895761.7,1032844
19-016787,2019-04,04/16/2019 03:35,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5424,PLOVER AVE,72, , ,5424,PLOVER,892059.7,1043643
19-016795,2019-04,04/16/2019 04:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5655,KINGSBURY AVE,47, , ,5655,KINGSBURY,881981.5,1026014
19-016788,2019-04,04/16/2019 04:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7321,PENNSYLVANIA AVE,2, , ,7300,PENNSYLVANIA,889630.1,989174.3
19-016790,2019-04,04/16/2019 05:00,Y, , ,1, , 38421,4,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,0,N BROADWAY / E GRAND AVE,64, , , , ,904809.8,1034159
19-016792,2019-04,04/16/2019 06:26,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,733,S VANDEVENTER AVE,39,PHILLIPS 66 GAS STATION, ,733,VANDEVENTER,892805,1018348
19-017052,2019-04,04/16/2019 07:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,BATES ST / I 55 SOUTHBOUND,1, , , , ,893282.8,994118.5
19-016830,2019-04,04/16/2019 07:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3653,DELOR ST,16, , ,3653,DELOR,890705.5,998297.6
19-016856,2019-04,04/16/2019 07:40,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,401,HOLLY HILLS AVE,1, , ,401,HOLLY HILLS,891457,992100.2
19-016810,2019-04,04/16/2019 07:57,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2231,SHENANDOAH AVE,23, ,1ST FLR,2231,SHENANDOAH,900086.2,1010168
19-016884,2019-04,04/16/2019 08:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N EUCLID AVE / WEST PINE BLVD,38, , ,8,EUCLID,888216.3,1022629
19-016890,2019-04,04/16/2019 08:00,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,8838,PARK LN,73, , ,8838,PARK,892908.1,1051003
19-016922,2019-04,04/16/2019 08:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2901,NATURAL BRIDGE AVE,67, , ,2901,NATURAL BRIDGE,902075.1,1029274
19-016962,2019-04,04/16/2019 08:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3518,N 22ND ST,65, , ,3518,22ND,904379.6,1028552
19-016953,2019-04,04/16/2019 08:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5210,ITASKA ST,7, , ,5210,ITASKA,882769.6,1001400
19-018063,2019-04,04/16/2019 08:00,Y, , ,1, , 66601,4,"LARCENY-BICYCLES $500 - $24,999",300,S GRAND BLVD,37, , ,300,GRAND,896423.8,1019015
19-016813,2019-04,04/16/2019 08:10,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,8933,ANNETTA ST,74, , ,8933,ANNETTA,895038.6,1051218
19-016813,2019-04,04/16/2019 08:10,Y, , ,1, , 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,8933,ANNETTA ST,74, , ,8933,ANNETTA,895038.6,1051218
19-016828,2019-04,04/16/2019 09:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5936,GARESCHE AVE,76, , ,5936,GARESCHE,889957.9,1044857
19-017062,2019-04,04/16/2019 09:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5524,CATES AVE,48, , ,5524,CATES,883156.3,1028065
19-016902,2019-04,04/16/2019 09:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5834,SELBER CT,50, , ,5834,SELBER,885088.8,1037930
19-016838,2019-04,04/16/2019 09:55,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N GRAND BLVD / PENROSE ST,67, , , , ,902184.6,1031705
19-016841,2019-04,04/16/2019 10:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3417,GRACE AVE,15, ,@FANNING SCHOOL,3417,GRACE,893008.3,1005838
19-016848,2019-04,04/16/2019 10:15,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4415,MARCUS AVE,69, , , , ,895048.2,1037045
19-016837,2019-04,04/16/2019 10:27,Y, , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,4816,ANDERSON AVE,69, , ,4816,ANDERSON,894006.1,1036795
19-016989,2019-04,04/16/2019 10:30,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,GOODFELLOW BLVD / STRATFORD AV,70, , , , ,886962.4,1042893
19-016846,2019-04,04/16/2019 10:35,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4249,MICHIGAN AVE,17, , ,4249,MICHIGAN,894746.1,999716.7
19-016874,2019-04,04/16/2019 11:30,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5821,KENNERLY AVE,50,LACLEDE SCHOOL,@LACLEDE SCHOOL,5821,KENNERLY,883967.8,1035593
19-016866,2019-04,04/16/2019 12:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3422,OHIO AVE,19, , ,3422,OHIO,898073.1,1004826
19-016974,2019-04,04/16/2019 12:00,Y, , ,1, ,263120,3,OBSTRUCT GOVRN OP-FALSE REPORT,3402,DUNNICA AVE,16, ,FOUR FAMILY APARTMENT BUILDING,3402,DUNNICA,894236.7,1002595
19-017266,2019-04,04/16/2019 12:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,201,N 20TH ST,36,HQ PARKING LOT, , , ,903448.5,1018878
19-016850,2019-04,04/16/2019 12:05,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4919,SAINT LOUIS AVE,55, ,AT THE CURB,4919,SAINT LOUIS,890809.9,1033029
19-016858,2019-04,04/16/2019 12:25,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3801,GRAVOIS AVE,15,WENDY S, ,3801,GRAVOIS,891737.6,1004472
19-016909,2019-04,04/16/2019 12:30,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3430,GRAVOIS AVE,30, , , , ,894175.5,1005354
19-017063,2019-04,04/16/2019 12:44,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1950,BENTON ST,60, ,APT A,1950,BENTON,905103.1,1025107
19-016854,2019-04,04/16/2019 12:54,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / WEL,0, , , , ,880346.3,1035571
19-016868,2019-04,04/16/2019 13:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,FAIR AVE / LEE AVE,68, , , , ,898588.6,1033377
19-016870,2019-04,04/16/2019 13:05,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1114,MARKET ST,35, ,@DISTRICT COURT 1ST FL,1114,MARKET,906569.1,1017219
19-016867,2019-04,04/16/2019 13:25,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,3738,CHIPPEWA ST,16, ,NAIL SHOP,3738,CHIPPEWA,892185.6,1003239
19-017805,2019-04,04/16/2019 13:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4475,FOREST PARK AVE,38, , ,4475,FOREST PARK,889164.2,1021486
19-016872,2019-04,04/16/2019 13:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,4043,N FLORISSANT AVE,65, , , , ,903953.3,1030326
19-016876,2019-04,04/16/2019 13:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,HIGHWAY 40 / I 55,35, , , , ,0,0
19-016893,2019-04,04/16/2019 13:55,Y, , ,1, , 44015,3,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,1937,WITHNELL AVE,22, ,APT B,1937,WITHNELL,900398.9,1005811
19-017334,2019-04,04/16/2019 14:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1152,BAYARD AVE,53, , ,1152,BAYARD,889410.1,1028143
19-016958,2019-04,04/16/2019 14:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4234,W PAGE BLVD,58, , ,4234,PAGE,893549.2,1026511
19-016880,2019-04,04/16/2019 14:04,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7350,GRAVOIS AVE,4, ,@STEAK N SHAKE - GRAVOIS, , ,878976.8,994164.6
19-016924,2019-04,04/16/2019 14:36,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,MERAMEC ST,16, ,ON THE STREET, , ,893872.4,1000290
19-016924,2019-04,04/16/2019 14:36,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,MERAMEC ST,16, ,ON THE STREET, , ,893872.4,1000290
19-016924,2019-04,04/16/2019 14:36,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,MERAMEC ST,16, ,ON THE STREET, , ,893872.4,1000290
19-016924,2019-04,04/16/2019 14:36,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3400,MERAMEC ST,16, ,ON THE STREET, , ,893872.4,1000290
19-016889,2019-04,04/16/2019 14:38,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3627,VIRGINIA AVE,19, , ,3627,VIRGINIA,894737.8,1003953
19-016892,2019-04,04/16/2019 14:50,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1316,TEMPLE PL,78, , ,1204,EUCLID,883154.7,1031715
19-016892,2019-04,04/16/2019 14:50,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1316,TEMPLE PL,78, , ,1204,EUCLID,883154.7,1031715
19-017039,2019-04,04/16/2019 15:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4101,LACLEDE AVE,38, , ,4101,LACLEDE,892487.2,1021098
19-017021,2019-04,04/16/2019 15:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,0,CLARENCE AVE / LEXINGTON AVE,56, , , , ,895755,1032191
19-017096,2019-04,04/16/2019 15:30,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1933,CHIPPEWA ST,18, , ,1933,CHIPPEWA,899688.3,1002268
19-017500,2019-04,04/16/2019 15:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6975,MARQUETTE AVE,9, , ,6975,MARQUETTE,874294.8,1007730
19-016914,2019-04,04/16/2019 16:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S JEFFERSON A,23, , , , ,899889.1,1012426
19-016913,2019-04,04/16/2019 16:24,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E GRAND AVE,64, , ,5853,SALOMA,904809.8,1034159
19-016920,2019-04,04/16/2019 16:41,Y, , ,1, , 43022,2,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,1465,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1465,GRAND,894852.6,1015265
19-018343,2019-04,04/16/2019 17:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,4119,N 22ND ST,65, , ,4119,22ND,903273.1,1030819
19-017076,2019-04,04/16/2019 17:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4533,GRAVOIS AVE,5, , ,4527,GRAVOIS,887872.8,1001875
19-016928,2019-04,04/16/2019 17:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 9TH ST / WARREN ST,64, , , , ,908353.8,1026197
19-016930,2019-04,04/16/2019 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4701,DELOR ST,5, , , , ,884463.3,1001394
19-016919,2019-04,04/16/2019 17:09,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,731,HODIAMONT AVE,48, ,@METROLINK - DELMAR,731,HODIAMONT,878834.8,1027680
19-016934,2019-04,04/16/2019 17:15,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,702,N KINGSHIGHWAY BLVD,53,ALDI, ,702,KINGSHIGHWAY,888036.9,1026405
19-017081,2019-04,04/16/2019 17:29,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4900,LINDELL BLVD,38, , ,4900,LINDELL,888083.9,1023036
19-016964,2019-04,04/16/2019 17:30,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,4100,LINDELL BLVD,38, , , , ,0,0
19-016926,2019-04,04/16/2019 17:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1200,LINDEN ST,35, , ,721,TUCKER,906947.5,1019425
19-016938,2019-04,04/16/2019 17:40,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,500,COLE ST,35, ,ON STREET, , ,909633.8,1019685
19-016932,2019-04,04/16/2019 17:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,900,N BROADWAY,35, ,ON STREET, , ,909611.1,1019374
19-016927,2019-04,04/16/2019 17:41,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1915,OLIVE ST,36, ,@HQ,1915,OLIVE,903703.7,1019090
19-016936,2019-04,04/16/2019 17:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1215,N KINGSHIGHWAY BLVD,51, , , , ,888084.4,1028777
19-016937,2019-04,04/16/2019 17:46,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5100,BIRCHER BLVD,71, , , , ,892424.4,1039261
19-016942,2019-04,04/16/2019 17:51,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,S EUCLID AVE / FOREST PARK AVE,38, , , , ,888107.3,1021677
19-016933,2019-04,04/16/2019 17:54,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36,SHELL GAS STATION,SHELL GAS STATION,721,TUCKER,906857.6,1019492
19-016943,2019-04,04/16/2019 17:57,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / S JEFFERSON AVE,22, , , , ,899098.9,1007153
19-016946,2019-04,04/16/2019 17:58,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4135,NEBRASKA AVE,16, , ,4135,NEBRASKA,895843.8,1000374
19-017047,2019-04,04/16/2019 18:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3829,N 25TH ST,65, , ,3829,25TH,903286.5,1029519
19-016994,2019-04,04/16/2019 18:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,CHESTNUT ST / N TUCKER BLVD,35, , , , ,906484.2,1017763
19-017173,2019-04,04/16/2019 18:00,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,4515,MCKINLEY AVE,38,WASHINGTON UNIVERSITY BIOMEDS, ,4590,CHILDRENS,888565,1019891
19-016916,2019-04,04/16/2019 18:01,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1115,S NEWSTEAD AVE,39, , ,4400,MANCHESTER,888873.8,1016856
19-016950,2019-04,04/16/2019 18:03,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4535,MCMILLAN AVE,54, , ,4531,MCMILLAN,890940.5,1026838
19-017032,2019-04,04/16/2019 18:30,Y, , ,1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4416,S KINGSHIGHWAY BLVD,5,JIFFY LUBE, ,4416,KINGSHIGHWAY,884484.6,1003288
19-016963,2019-04,04/16/2019 18:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4521,MCMILLAN AVE,54, , ,4521,MCMILLAN,890940.5,1026838
19-016956,2019-04,04/16/2019 19:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1210,LOCUST ST,36,CHRIST CHURCH CATHEDRAL, ,1210,LOCUST,906389.8,1018559
19-017252,2019-04,04/16/2019 19:00,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2022,WYOMING ST,22, , ,2022,WYOMING,899918.4,1006026
19-016960,2019-04,04/16/2019 19:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3202,S KINGSHIGHWAY BLVD,15, , , , ,886045.3,1008369
19-017474,2019-04,04/16/2019 19:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1110,WASHINGTON AVE,35, , ,1110,WASHINGTON,907161.8,1018819
19-017036,2019-04,04/16/2019 19:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6052,POTOMAC ST,9, , ,6052,POTOMAC,878923.3,1006799
19-016959,2019-04,04/16/2019 19:09,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1001,OFALLON ST,62, , , , ,908101.9,1021417
19-016961,2019-04,04/16/2019 19:28,Y, , ,1, , 51311,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/OCCUPIED,3535,BINGHAM AVE,16, , ,3535,BINGHAM,893358.1,999917.8
19-017009,2019-04,04/16/2019 19:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 18TH ST / PINE ST,36, , , , ,904218.4,1018674
19-017009,2019-04,04/16/2019 19:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 18TH ST / PINE ST,36, , , , ,904218.4,1018674
19-016996,2019-04,04/16/2019 19:45,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 9TH ST / GEYER AVE,21, , , , ,904726.7,1010599
19-017421,2019-04,04/16/2019 20:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1875,MADISON ST,60, , ,1875,MADISON,905211.4,1024226
19-017042,2019-04,04/16/2019 20:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4515,HOLLY AVE,68, , ,4515,HOLLY,898435.8,1035910
19-016973,2019-04,04/16/2019 20:15,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,3560,SCOTT AVE,37,METROLINK - GRAND,@METROLINK - GRAND,3560,SCOTT,895862.9,1018182
19-017963,2019-04,04/16/2019 20:30,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,S BROADWAY / CHEROKEE ST,18, , , , ,901691.2,1004330
19-016976,2019-04,04/16/2019 20:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,HODIAMONT AVE / N SKINKER BLVD,48, , , , ,878870.5,1030178
19-016971,2019-04,04/16/2019 20:50,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,800,N TUCKER BLVD,35, , ,800,TUCKER,907168.5,1019631
19-016977,2019-04,04/16/2019 20:57,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1903,MARCUS AVE,55, , , , ,891028.1,1030292
19-016977,2019-04,04/16/2019 20:57,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1903,MARCUS AVE,55, , , , ,891028.1,1030292
19-016983,2019-04,04/16/2019 21:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4700,S GRAND BLVD,16, , , , ,891923.2,998015.3
19-016978,2019-04,04/16/2019 21:05,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 13TH ST / PINE ST,36, , , , ,906149.2,1018165
19-016980,2019-04,04/16/2019 21:05,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4644,NEWBERRY TER,54, , ,4644,NEWBERRY,890599.7,1027782
19-016975,2019-04,04/16/2019 21:10,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,6235,DELMAR BLVD,48, , ,6235,DELMAR,877122.5,1027707
19-016969,2019-04,04/16/2019 21:15,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,3321,GUSTINE AVE,15, , , , ,891580.9,1006658
19-016982,2019-04,04/16/2019 21:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1410,N 9TH ST,62, , ,1410,9TH,908777.9,1021690
19-017019,2019-04,04/16/2019 21:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5931,CORONADO AVE,3, , ,5931,CORONADO,887322.4,996259.9
19-016979,2019-04,04/16/2019 21:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,815,HORNSBY AVE,74, , ,815,HORNSBY,897252.1,1050651
19-017030,2019-04,04/16/2019 21:30,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,5731,DEWEY AVE,3, , ,5731,DEWEY,889095,995892.4
19-016988,2019-04,04/16/2019 21:40,Y, , ,1, , 31112,3,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3508,HUMPHREY ST,25,NA,STREET,3502,HUMPHREY,894133.8,1006603
19-016981,2019-04,04/16/2019 21:44,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4101,GRAVOIS AVE,16,QUIKTRIP,DUTCHTOWN NEIGHBORHOOD, , ,889849,1003566
19-017000,2019-04,04/16/2019 21:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2664,RUTGER ST,31, , ,2664,RUTGER,899993.5,1014838
19-016987,2019-04,04/16/2019 21:50,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4568,OAKLAND AVE,39,APT A, ,4568,OAKLAND,887860.1,1017602
19-016997,2019-04,04/16/2019 21:50,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2839,VICTOR ST,24,2839 VICTOR, ,2840,VICTOR,897750.2,1010237
19-017074,2019-04,04/16/2019 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1424,N 9TH ST,62, , ,1424,9TH,908777.9,1021690
