Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-026932,2018-06,06/14/2018 00:30,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3463,TENNESSEE AVE,19, ,REAR YARD, , ,894244.7,1005045
18-026937,2018-06,06/14/2018 00:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2807,S JEFFERSON AVE,30, ,@RALLYS - JEFFERSON,2807,JEFFERSON,899123.9,1008510
18-027062,2018-06,06/14/2018 01:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 7TH ST / PINE ST,35, , , , ,908335.3,1017522
18-026940,2018-06,06/14/2018 01:20,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3500,SHENANDOAH AVE,25, , ,2320,GRAND,894870.5,1010819
18-026941,2018-06,06/14/2018 01:40,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,4053,PENNSYLVANIA AVE,16, , ,4053,PENNSYLVANIA,895633.4,1000874
18-026945,2018-06,06/14/2018 02:00,Y, , ,1, ,115200,2,FRAUD-STEALING BY DECEIT/UNDER $150,3155,S KINGSHIGHWAY BLVD,13,COURTESY DINER, ,3155,KINGSHIGHWAY,885956.3,1008670
18-027019,2018-06,06/14/2018 02:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,COTTAGE AVE / N GRAND BLVD,59, , , , ,899317,1026541
18-026943,2018-06,06/14/2018 02:39,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,3835,NATURAL BRIDGE AVE,83, , , , ,899704.1,1030483
18-026975,2018-06,06/14/2018 03:20,Y, , ,1, , 41014,3,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,2839,PARK AVE,31, , ,2839,PARK,898451.7,1014464
18-026946,2018-06,06/14/2018 04:05,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,956,HAMILTON AVE,48, , ,956,HAMILTON,880401.1,1029594
18-026948,2018-06,06/14/2018 05:00,Y, , ,1, ,211000,6,DUI-DRVING WHILE INTOXICATED,0,CARTER AVE / N TAYLOR AVE,69, , , , ,896323.4,1036135
18-026949,2018-06,06/14/2018 05:00,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3732,S KINGSHIGHWAY BLVD,15,CROWN VISION CENTER, ,3732,KINGSHIGHWAY,885300,1004823
18-027143,2018-06,06/14/2018 05:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5461,DELMAR BLVD,49, ,LEASING OFFICE,5461,DELMAR,883561.5,1027076
18-026950,2018-06,06/14/2018 05:55,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1450,CUTTER AVE,43, , ,1450,CUTTER,875806.3,1016555
18-027152,2018-06,06/14/2018 06:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7151,VIRGINIA AVE,1, , ,7151,VIRGINIA,889174.8,990251.1
18-027050,2018-06,06/14/2018 06:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3524,WASHINGTON AVE,77, , ,3524,WASHINGTON,897203.1,1021533
18-026956,2018-06,06/14/2018 07:30,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38,SCHNUCKS, ,4171,LINDELL,892104.8,1022153
18-026969,2018-06,06/14/2018 07:30,Y, , ,1, , 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3217,MICHIGAN AVE,30, , ,3217,MICHIGAN,895825.9,1006582
18-026964,2018-06,06/14/2018 08:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1302,LAUREL ST,78, , ,1302,LAUREL,881892.9,1031986
18-027076,2018-06,06/14/2018 08:45,Y, , ,1, , 66601,4,"LARCENY-BICYCLES $500 - $24,999",3560,SCOTT AVE,37,METROLINK, ,3560,SCOTT,895862.9,1018182
18-028565,2018-06,06/14/2018 09:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5911,LEONA ST,5, , ,5911,LEONA,886923,996893.2
18-027015,2018-06,06/14/2018 09:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,100,N TUCKER BLVD,35,SLU - SCOTT LAW CENTER, , , ,906644.9,1017813
18-027164,2018-06,06/14/2018 09:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3400,HAMILTON AVE,50, ,APT 1F,3400,HAMILTON,884386.2,1037987
18-027496,2018-06,06/14/2018 10:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4460,GREENWICH CT,38, , ,4460,GREENWICH,889693.4,1023848
18-027040,2018-06,06/14/2018 10:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5110,N BROADWAY,64, , ,5110,BROADWAY,903883.1,1035759
18-026988,2018-06,06/14/2018 10:35,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2700,S GRAND BLVD,25,FAMILY DOLLAR, , , ,894294.3,1010118
18-026984,2018-06,06/14/2018 10:50,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,4314,N GRAND BLVD,67, , ,4314,GRAND,902522.3,1032298
18-026986,2018-06,06/14/2018 10:51,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5823,WILSON AVE,12, ,@HOTEL- RED ROOF,5823,WILSON,881554.4,1013910
18-029148,2018-06,06/14/2018 11:15,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7610,VERMONT AVE,2, , ,7610,VERMONT,888028.4,989218.7
18-027001,2018-06,06/14/2018 11:17,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3931,CALIFORNIA AVE,16, , ,3931,CALIFORNIA,896711.4,1001614
18-027017,2018-06,06/14/2018 11:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2850,MAGNOLIA AVE,24, , ,2850,MAGNOLIA,897385.4,1008913
18-027013,2018-06,06/14/2018 11:40,Y, , ,1, , 43015,1,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1218,WILMINGTON AVE,1, , ,6018,GRAND,889849.4,994891.2
18-027007,2018-06,06/14/2018 11:48,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4007,N 20TH ST,65, ,CITY STREET, , ,904404.7,1030815
18-026998,2018-06,06/14/2018 11:50,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,1438,SEMPLE AVE,78, , ,1438,SEMPLE,885196.5,1031466
18-027982,2018-06,06/14/2018 11:54,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4310,S 37TH ST,16, , ,4310,37TH,892554.5,1000352
18-027294,2018-06,06/14/2018 12:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,1297,OAK CT,48, ,@RESIDENCE,4441,CATHERINE,880862.6,1032504
18-027798,2018-06,06/14/2018 12:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4322,MANCHESTER AVE,39, , ,4322,MANCHESTER,889427.1,1017090
18-027178,2018-06,06/14/2018 12:04,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6451,VERMONT AVE,1, , ,6451,VERMONT,890453.2,992137.2
18-027003,2018-06,06/14/2018 12:05,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4731,HOLLY HILLS AVE,6, , ,4731,HOLLY HILLS,882844.1,998195.6
18-027098,2018-06,06/14/2018 12:15,Y, , ,1, ,101000,4,FORGERY,2233,WASHINGTON AVE,36, , ,2233,WASHINGTON,902599.4,1020249
18-027224,2018-06,06/14/2018 12:40,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5,BURLINGTON, ,4930,CHRISTY,884082.3,1001677
18-027009,2018-06,06/14/2018 12:43,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5894,CATES AVE,48, , ,5894,CATES,880276.4,1028398
18-027012,2018-06,06/14/2018 12:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,OFALLON PARK,85, ,OFALLON PARK, , ,900324.4,1036832
18-027025,2018-06,06/14/2018 13:00,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1434,PEABODY CT,33, , ,1401,LASALLE,904206.2,1013767
18-027018,2018-06,06/14/2018 13:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3025,W NORWOOD DR,52, , ,3025,NORWOOD,888860.5,1034701
18-027034,2018-06,06/14/2018 13:00,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6155,S GRAND BLVD,1, , ,6155,GRAND,889468,994413.8
18-028326,2018-06,06/14/2018 13:00,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,10001,RIVERVIEW DR,75, , ,10001,RIVERVIEW,905987.8,1060469
18-027016,2018-06,06/14/2018 13:03,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5471,DR MARTIN LUTHER KING DR,50, , ,5471,DR MARTIN LUTHER KING,885245.3,1032426
18-027029,2018-06,06/14/2018 13:10,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,930,HOLLY HILLS AVE,80,YMCA, ,930,HOLLY HILLS,889835.5,993183.7
18-027020,2018-06,06/14/2018 13:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,CASS AVE / N TUCKER BLVD,62, , , , ,908201.1,1022280
18-027024,2018-06,06/14/2018 13:20,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1459,PEABODY CT,33, , ,1459,PEABODY,904206.2,1013767
18-027054,2018-06,06/14/2018 14:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3114,FRANKLIN AVE,59, , ,3114,FRANKLIN,899509.6,1021943
18-027028,2018-06,06/14/2018 14:20,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,2855,ARLINGTON AVE,50, , ,2855,ARLINGTON,887175.3,1034836
18-027041,2018-06,06/14/2018 14:25,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,250,DE BALIVIERE AVE,47, , ,250,DE BALIVIERE,881642.6,1024780
18-027035,2018-06,06/14/2018 14:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3724,BAMBERGER AVE,15, , ,3724,BAMBERGER,891907.4,1003860
18-027032,2018-06,06/14/2018 14:34,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,7623,VIRGINIA AVE,2, , , , ,888072.4,989032.4
18-027033,2018-06,06/14/2018 14:50,Y, , ,1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3636,MCREE AVE,29, ,CITY STREET,3636,MCREE,894349.1,1013945
18-027036,2018-06,06/14/2018 14:52,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5800,HIGHLANDS PLAZA DR W,41, , ,5800,HIGHLANDS PLAZA,882403.6,1017876
18-030304,2018-06,06/14/2018 15:00,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6614,IDAHO AVE,1, , ,6614,IDAHO,889979,992253.4
18-027225,2018-06,06/14/2018 15:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5961,LALITE AVE,76, , ,5961,LALITE,889329,1044679
18-027550,2018-06,06/14/2018 15:30,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,412,N EUCLID AVE,38, , ,412,EUCLID,888568.1,1025164
18-027053,2018-06,06/14/2018 15:51,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,2603,HADLEY ST,63, , ,2603,HADLEY,907322.8,1025850
18-027136,2018-06,06/14/2018 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6452,NASHVILLE AVE,42, , ,6452,NASHVILLE,878680.2,1016816
18-027137,2018-06,06/14/2018 16:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4253,LAFAYETTE AVE,28, , ,4253,LAFAYETTE,890178.8,1014278
18-027198,2018-06,06/14/2018 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 17TH ST / PINE ST,36, , ,21,17TH,904607.6,1018571
18-027094,2018-06,06/14/2018 16:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,1005,MCCAUSLAND AVE,44, , ,1113,CENTRAL,875901.7,1019230
18-027142,2018-06,06/14/2018 16:00,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4748,WREN AVE,72, , ,4748,WREN,889229.7,1042088
18-027044,2018-06,06/14/2018 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5400,ARLINGTON AVE,71, , ,5963,DRURY,893476.6,1041956
18-027046,2018-06,06/14/2018 16:29,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,935,HOLLY HILLS AVE,1, , ,935,HOLLY HILLS,889722.3,993283.6
18-027146,2018-06,06/14/2018 16:30,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,3420,N KINGSHIGHWAY BLVD,55,CHURCH S CHICKEN,@CHURCH S CHICKEN - 3420 N KINGSHWY, , ,890775.1,1034694
18-027052,2018-06,06/14/2018 16:44,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,315,N 11TH ST,35, , ,315,11TH,907182.8,1018218
18-027112,2018-06,06/14/2018 16:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1100,SPRUCE ST,35, , , , ,906542.5,1016191
18-027181,2018-06,06/14/2018 17:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,10,N TAYLOR AVE,38, , ,10,TAYLOR,889225.9,1021963
18-027070,2018-06,06/14/2018 17:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4716,SAN FRANCISCO AVE,69, ,1ST FL APT,4716,SAN FRANCISCO,893338.4,1034598
18-027211,2018-06,06/14/2018 17:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2630,RUSSELL BLVD,23, , ,2630,RUSSELL,899778.5,1011586
18-027194,2018-06,06/14/2018 17:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,999,N 2ND ST,35,THE FOUR SEASONS HOTEL, ,999,2ND,910439.8,1019433
18-030271,2018-06,06/14/2018 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,827,KOELN AVE,1, , ,827,KOELN,887644.4,990297
18-028339,2018-06,06/14/2018 17:00,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3451,ITASKA ST,16, , ,3451,ITASKA,892669.4,997728.7
18-027090,2018-06,06/14/2018 17:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3740,LOUGHBOROUGH AVE,4, , ,3740,LOUGHBOROUGH,886944.9,992923.8
18-027071,2018-06,06/14/2018 17:25,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4200,MINNESOTA AVE,17,NU FASHION BEAUTY PRODUCTS DISTRIBU, , , ,895674,999878.2
18-027093,2018-06,06/14/2018 17:25,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3635,VISTA AVE,29,ST. LOUIS UNIVERSITY HOSPITAL, ,3635,VISTA,894354.8,1015713
18-027061,2018-06,06/14/2018 17:29,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3455,GRAVOIS AVE,30, , , , ,894460.8,1005750
18-027064,2018-06,06/14/2018 17:35,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1510,LOCUST ST,36, , ,1511,LOCUST,905354.6,1018861
18-027077,2018-06,06/14/2018 17:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,821,CLINTON ST,64,WUNDERLICH CORRUGATED PACKAGING, ,821,CLINTON,908870.9,1025176
18-027075,2018-06,06/14/2018 17:48,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / DODDRIDGE ST,74, ,ROADWAY,8439,LOWELL,897389.7,1050040
18-027083,2018-06,06/14/2018 18:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / E TAYLOR AVE,79, , , , ,899958.6,1038855
18-027175,2018-06,06/14/2018 18:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4173,N EUCLID AVE,69, , ,4173,EUCLID,892773.7,1036654
18-027099,2018-06,06/14/2018 18:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5915,WATERMAN BLVD,46, , ,5915,WATERMAN,879455.8,1025743
18-027067,2018-06,06/14/2018 18:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,CASS AVE / N GRAND BLVD,59, , , , ,898452.1,1024968
18-027074,2018-06,06/14/2018 18:33,Y, , ,1, ,250000,4,LOITERING-BEGGING,315,N 9TH ST,35,CULINARIA, , , ,907779.2,1018012
18-027096,2018-06,06/14/2018 18:36,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3622,PAGE BLVD,77,EBONY MOTEL, ,3622,PAGE,897824.8,1024131
18-027102,2018-06,06/14/2018 19:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4960,MARDEL AVE,14, , ,4960,MARDEL,884571.3,1004793
18-027155,2018-06,06/14/2018 19:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1829,S 9TH ST,21, , ,1829,9TH,904711.3,1010849
18-027190,2018-06,06/14/2018 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3733,LINDELL BLVD,77, , ,3733,LINDELL,895166.8,1021465
18-027089,2018-06,06/14/2018 19:10,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1318,HODIAMONT AVE,78, , , , ,880641.2,1033116
18-027269,2018-06,06/14/2018 19:11,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1318,HODIAMONT AVE,78, , ,1318,HODIAMONT,880641.2,1033116
18-027088,2018-06,06/14/2018 19:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1450,GOODFELLOW BLVD,78, ,INTERSECTION GOODFELLOW AND WELLS,1456,GOODFELLOW,882946.8,1033140
18-027085,2018-06,06/14/2018 19:16,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2911,OSAGE ST,16, , ,2911,OSAGE,895971.6,1001488
18-027134,2018-06,06/14/2018 19:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2230,S 11TH ST,21, , ,2230,11TH,903310.9,1009486
18-027144,2018-06,06/14/2018 19:42,Y, , ,1, , 65601,3,"LARCENY-MTR VEH PARTS $500 - $24,999",1427,S 3RD ST,20,BROADWAY TRUCK & VAN RENTAL, ,1427,3RD,906991.4,1011665
18-027261,2018-06,06/14/2018 20:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4041,MCREE AVE,28, , ,4041,MCREE,891929.5,1014415
18-027654,2018-06,06/14/2018 20:00,Y, , ,1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
18-027571,2018-06,06/14/2018 20:00,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,4521,PENNSYLVANIA AVE,17, , ,4521,PENNSYLVANIA,895118.8,997944.5
18-027170,2018-06,06/14/2018 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4545,LACLEDE AVE,38, , ,4545,LACLEDE,888695.1,1022094
18-027125,2018-06,06/14/2018 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1324,S 9TH ST,34, , ,1324,9TH,906152.8,1012465
18-027893,2018-06,06/14/2018 20:15,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
18-027095,2018-06,06/14/2018 20:15,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3920,HAMPTON AVE,14,WALGREENS,WALGREENS,3920,HAMPTON,879176.4,1005385
18-027117,2018-06,06/14/2018 20:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,14,S TAYLOR AVE,38, , ,14,TAYLOR,889114,1021641
18-028208,2018-06,06/14/2018 21:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2707,RAUSCHENBACH AVE,60, , ,2707,RAUSCHENBACH,904418.8,1025992
18-027159,2018-06,06/14/2018 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4655,ELMBANK AVE,56, , ,4655,ELMBANK,893022,1032919
18-027100,2018-06,06/14/2018 21:05,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,ON STREET,300,CARR,910318.8,1019871
18-027150,2018-06,06/14/2018 21:10,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1932,WINNEBAGO ST,18, , ,1932,WINNEBAGO,899776.3,1002724
18-027104,2018-06,06/14/2018 21:18,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6900,GRAVOIS AVE,4, ,@QT - GRAVOIS / LOUGHBOROUGH QUIK TR,6900,GRAVOIS,881785.8,996419.9
18-027217,2018-06,06/14/2018 21:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4923,SAN FRANCISCO AVE,69, , ,4923,SAN FRANCISCO,891888.1,1035363
18-027217,2018-06,06/14/2018 21:30, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4923,SAN FRANCISCO AVE,69, , ,4923,SAN FRANCISCO,891888.1,1035363
18-027105,2018-06,06/14/2018 21:40,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2,MARYLAND PLZ,38,COFFEE CARTEL, ,4,MARYLAND,888340.1,1023682
18-027106,2018-06,06/14/2018 22:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4215,PENROSE ST,68, , ,4215,PENROSE,898149.8,1034013
18-027108,2018-06,06/14/2018 22:25,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,6161,DELMAR BLVD,46,PAGEANT, ,6161,DELMAR,877404.6,1027557
18-027110,2018-06,06/14/2018 22:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1203,HICKORY ST,33, ,APT A,1203,HICKORY,904693.7,1013275
18-027113,2018-06,06/14/2018 22:38,Y, , ,1, , 63601,6,"LARCENY-SHOPLIFT $500 - $24,999",11005,RIVERVIEW DR,75, , ,1005,RIVERVIEW,910791.1,1068274
18-027619,2018-06,06/14/2018 23:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,430,S 15TH ST,36,AMTRAK, ,430,15TH,904845.8,1016613
18-028315,2018-06,06/14/2018 23:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5500,BARTMER AVE,48, , ,7410,HALL,883994.9,1029879
18-027111,2018-06,06/14/2018 23:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,FAIR AVE / E KOSSUTH AVE,83, ,IN FAIRGOUNDS PARK, , ,898354.6,1032946
18-027219,2018-06,06/15/2018 00:01,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
18-027253,2018-06,06/15/2018 00:01,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3834,MINNESOTA AVE,16, , ,3834,MINNESOTA,895686.8,1002380
18-027120,2018-06,06/15/2018 00:01,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,6333,LILLIAN AVE,76, , ,6333,LILLIAN,887448.1,1044647
18-027145,2018-06,06/15/2018 00:01,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,6020,SUTHERLAND AVE,8, , ,6020,SUTHERLAND,878714.6,1003919
18-027114,2018-06,06/15/2018 00:19,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",999,N 2ND ST,35, ,@ HOTELUMIER,999,2ND,910439.8,1019433
18-027118,2018-06,06/15/2018 00:20,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1411,N 7TH ST,62, , , ,7TH,909398.9,1021437
18-027116,2018-06,06/15/2018 00:24,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5896,MAFFITT AVE,50, , ,5896,MAFFITT,883338.7,1036024
18-027119,2018-06,06/15/2018 00:30,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,4717,ASHLAND AVE,55, ,OUTSIDE VICTIMS RESIDENCE ON THE STR,4717,ASHLAND,892504.2,1033203
18-027122,2018-06,06/15/2018 00:35,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3715,PENNSYLVANIA AVE,19, , ,3715,PENNSYLVANIA,895960.4,1003230
18-027122,2018-06,06/15/2018 00:35,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3715,PENNSYLVANIA AVE,19, , ,3715,PENNSYLVANIA,895960.4,1003230
18-027122,2018-06,06/15/2018 00:35,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3715,PENNSYLVANIA AVE,19, , ,3715,PENNSYLVANIA,895960.4,1003230
