Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-007153,2018-02,02/14/2018 18:37,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S SKINKER BLV,44, , , , ,876096.1,1019530
18-007149,2018-02,02/14/2018 18:45,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1435,HICKORY LN,33, , ,1435,HICKORY,904245.2,1013903
18-007179,2018-02,02/14/2018 18:55,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,S 14TH ST / MORRISON LN,33, , ,3637,MINNESOTA,904428.1,1013525
18-007166,2018-02,02/14/2018 19:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",701,N SPRING AVE,77,CARDINAL RITTER PREP, , , ,896066.6,1022725
18-007187,2018-02,02/14/2018 19:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5432,LOUGHBOROUGH AVE,6, , ,5432,LOUGHBOROUGH,879554.4,997832.4
18-007308,2018-02,02/14/2018 19:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5118,AUBERT AVE,71, , ,5118,AUBERT,893775.4,1039119
18-007154,2018-02,02/14/2018 19:04,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , , , ,910117.3,1019851
18-007163,2018-02,02/14/2018 19:19,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N FLORISSANT AVE / HEBERT ST,60, , , , ,905163.4,1027485
18-007158,2018-02,02/14/2018 19:21,Y, , ,1, ,250000,4,LOITERING-BEGGING,400,N 4TH ST,35, ,GROCERY MARKET,400,4TH,909726.3,1018037
18-007156,2018-02,02/14/2018 19:25,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,LOCUST ST,35, ,INSIDE PLAZA, , ,908096.1,1018265
18-007161,2018-02,02/14/2018 19:30,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,5010,UNION BLVD,71,FAMILY DOLLAR, ,5000,UNION,892380.1,1040284
18-007164,2018-02,02/14/2018 19:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1617,BURD AVE,50, , ,1617,BURD,884748.4,1033190
18-007165,2018-02,02/14/2018 19:40,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3931,KEOKUK ST,16, , ,3931,KEOKUK,890719.8,1002853
18-007169,2018-02,02/14/2018 19:40,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3344,PENNSYLVANIA AVE,30, ,1ST FLOOR,3344,PENNSYLVANIA,896516.3,1005520
18-007348,2018-02,02/14/2018 20:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4035,ENRIGHT AVE,58, , ,4035,ENRIGHT,894361.6,1024225
18-007288,2018-02,02/14/2018 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,LOCUST ST / N TUCKER BLVD,35, , , , ,906723.3,1018621
18-007216,2018-02,02/14/2018 20:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3625,DUNNICA AVE,16, ,2ND FL,3625,DUNNICA,892915.5,1002957
18-007171,2018-02,02/14/2018 20:45,Y, , ,1, ,115200,1,FRAUD-STEALING BY DECEIT/UNDER $150,7350,GRAVOIS AVE,4, ,@STEAK N SHAKE - GRAVOIS AND HAMPTON,7350,GRAVOIS,878976.8,994164.6
18-007170,2018-02,02/14/2018 20:58,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,8000,VULCAN ST,2, , ,8112,VULCAN,889083.4,986389.4
18-007176,2018-02,02/14/2018 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,JOSEPHINE BAKER AVE / WASHINGT,77, , , , ,897958.8,1021271
18-007175,2018-02,02/14/2018 21:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,6161,DELMAR BLVD,46, , ,6161,DELMAR,877404.6,1027557
18-007467,2018-02,02/14/2018 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3316,ARSENAL ST,25, , ,3316,ARSENAL,895282.9,1008094
18-007174,2018-02,02/14/2018 21:35,Y, , ,1, , 34421,4,ROBBERY-CONVEN STOR/STRNGARM/NO INJ/SUCCESS,2601,DELMAR BLVD,59, ,MOBIL,2601,DELMAR,902122.6,1020974
18-007183,2018-02,02/14/2018 22:00,Y, , ,1, ,115200,3,FRAUD-STEALING BY DECEIT/UNDER $150,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS, , ,893788.8,1005469
18-007206,2018-02,02/14/2018 22:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4520,MCPHERSON AVE,38, , ,4520,MCPHERSON,889553.4,1024302
18-007263,2018-02,02/14/2018 22:50,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,1314,WASHINGTON AVE,36,LOCKERDOME, ,1314,WASHINGTON,906157.1,1019084
18-007234,2018-02,02/14/2018 23:00,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5400,PARTRIDGE AVE,72, ,@SHARK AND DELI - PARTRIDGE, , ,890876.6,1044974
18-007185,2018-02,02/14/2018 23:29,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4400,MARCUS AVE,69, , , , ,895049.9,1036836
18-007188,2018-02,02/15/2018 00:01,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,280,N SKINKER BLVD,46, , , , ,877134.8,1025569
18-007432,2018-02,02/15/2018 00:01,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6487,MANCHESTER AVE,43,COLOMBOS, ,7101,MANCHESTER,878180.7,1014948
18-007190,2018-02,02/15/2018 00:20,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4422,MICHIGAN AVE,17, , ,4422,MICHIGAN,894752.7,998633.6
18-007189,2018-02,02/15/2018 00:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5432,VIRGINIA AVE,1, , ,5432,VIRGINIA,892908,994753.9
18-007192,2018-02,02/15/2018 00:42,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1019,N SKINKER BLVD,48, , ,219,SKINKER,878085.3,1029558
18-007191,2018-02,02/15/2018 00:50,Y, , ,1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,8936,ANNETTA ST,74, , ,8936,ANNETTA,895211.3,1051196
18-007196,2018-02,02/15/2018 01:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N SKINKER BLVD / WESTMINSTER P,46, , ,3920,CHIPPEWA,877326.3,1026906
18-007267,2018-02,02/15/2018 02:22,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4718,CUPPLES PL,55, , ,4718,CUPPLES,891368.9,1031179
18-007195,2018-02,02/15/2018 02:26,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N GRAND BLVD / KOSSUTH AVE,67, , , , ,901817.8,1031026
18-007198,2018-02,02/15/2018 02:30,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,862,RIVERTRAIL CT,74, , ,862,RIVERTRAIL,899029.3,1054189
18-007200,2018-02,02/15/2018 02:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4856,LABADIE AVE,55, , ,4855,LABADIE,891001.9,1032955
18-007197,2018-02,02/15/2018 02:35,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,607,BATES ST,1, , , , ,892204.3,994881.4
18-007202,2018-02,02/15/2018 03:00,Y, , ,1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,701,S BROADWAY,35, , ,1655,JEFFERSON,908011.3,1014693
18-007201,2018-02,02/15/2018 04:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6421,MICHIGAN AVE,1, , ,6421,MICHIGAN,891178,991981.7
18-007201,2018-02,02/15/2018 04:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6421,MICHIGAN AVE,1, , ,6421,MICHIGAN,891178,991981.7
18-007199,2018-02,02/15/2018 04:10,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4323,N GRAND BLVD,67, ,@PNC BANK, , ,902489.9,1032480
18-007322,2018-02,02/15/2018 05:50,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8983,RIVERVIEW DR,74, , ,8983,RIVERVIEW,898746.8,1053931
18-007210,2018-02,02/15/2018 06:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5050,HIGHLAND AVE,52, ,APT 7F,5050,HIGHLAND,888888.9,1032332
18-007204,2018-02,02/15/2018 06:10,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3739,OHIO AVE,19, , ,3739,OHIO,897552.3,1002722
18-009447,2018-02,02/15/2018 06:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3739,OHIO AVE,19, , ,3739,OHIO,897552.3,1002722
18-007205,2018-02,02/15/2018 06:28,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36,SHELL GAS STATION, ,721,TUCKER,906857.6,1019492
18-007278,2018-02,02/15/2018 07:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5101,MCREE AVE,12, ,@SCHOOL - GATEWAY STEM ACADEMY,5101,MCREE,886056.6,1015300
18-007466,2018-02,02/15/2018 08:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 13TH ST / GAY ST,36, , ,1114,MARKET,906830.9,1019860
18-007771,2018-02,02/15/2018 08:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4531,SAN FRANCISCO AVE,69, , ,4531,SAN FRANCISCO,894606.4,1033972
18-007336,2018-02,02/15/2018 08:00,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4340,DUKE ST,5, , ,4340,DUKE,885872.6,1000216
18-007297,2018-02,02/15/2018 08:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",2839,GAMBLE ST,59, , ,2839,GAMBLE,900965.1,1022543
18-007351,2018-02,02/15/2018 08:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",1309,MCLARAN AVE,74, , ,1309,MCLARAN,894841.6,1049668
18-007265,2018-02,02/15/2018 08:10,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5025,PATTISON AVE,12,REAR LOT, , , ,886149.4,1014365
18-007213,2018-02,02/15/2018 08:12,Y, , ,1, ,263299,2,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,CHIPPEWA ST / WATSON RD,8, , , , ,876817.6,1004592
18-007217,2018-02,02/15/2018 08:12,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,8835,RIVERVIEW BLVD,73, , ,8835,RIVERVIEW,894087.9,1050816
18-007223,2018-02,02/15/2018 08:30,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,2909,LACLEDE AVE,37,MILIPORE SIGMA, ,2909,LACLEDE,899681.9,1019052
18-007383,2018-02,02/15/2018 08:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5210,N BROADWAY,64, ,VICTIMS VEH PARKED AT THE INTERSECTI,5210,BROADWAY,903567.8,1036037
18-007230,2018-02,02/15/2018 08:40,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,2918,CALIFORNIA AVE,30, , ,2918,CALIFORNIA,897914,1007991
18-007256,2018-02,02/15/2018 08:40,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,7509,S GRAND AVE,4, , ,7509,GRAND,886718.5,990593
18-007220,2018-02,02/15/2018 08:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,900,CLARK AVE,35, , , , ,907301,1016358
18-007224,2018-02,02/15/2018 08:56,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8700,N BROADWAY,74, , , , ,897879.9,1051186
18-007261,2018-02,02/15/2018 09:00,Y, , ,1, , 43021,5,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,4248,COTTAGE AVE,57,SAINT LOUIS PUBLIC SCHOOLS PROPERTY,@SUMNER HIGH SCHOOL,4248,COTTAGE,894865.7,1029224
18-007261,2018-02,02/15/2018 09:00,Y, , ,1, , 43021,5,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,4248,COTTAGE AVE,57,SAINT LOUIS PUBLIC SCHOOLS PROPERTY,@SUMNER HIGH SCHOOL,4248,COTTAGE,894865.7,1029224
18-007261,2018-02,02/15/2018 09:00,Y, , ,1, , 43021,5,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,4248,COTTAGE AVE,57,SAINT LOUIS PUBLIC SCHOOLS PROPERTY,@SUMNER HIGH SCHOOL,4248,COTTAGE,894865.7,1029224
18-007228,2018-02,02/15/2018 09:08,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,700,N TUCKER BLVD,36,SHELL GAS STATION, ,700,TUCKER,0,0
18-007238,2018-02,02/15/2018 09:30,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,0,CHIPPEWA ST / MARINE AVE,18, , , , ,900131.9,1002227
18-007235,2018-02,02/15/2018 09:37,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1444,GOODFELLOW BLVD,78,ANGELS OF GOD CHURCH, ,1444,GOODFELLOW,882967.7,1033053
18-007235,2018-02,02/15/2018 09:37,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1444,GOODFELLOW BLVD,78,ANGELS OF GOD CHURCH, ,1444,GOODFELLOW,882967.7,1033053
18-007503,2018-02,02/15/2018 10:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5195,MAPLE AVE,51,MAPLE TEMPLE CHURCH, ,5195,MAPLE,886128.4,1029195
18-007250,2018-02,02/15/2018 10:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3625,GRANDEL SQ,77, , ,3625,GRANDEL,897142.8,1022125
18-007237,2018-02,02/15/2018 10:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,815,N 3RD ST,35, , , , ,909976.6,1018888
18-007243,2018-02,02/15/2018 10:05,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3129,CHIPPEWA ST,19,LITTLE PRECIOUS ANGELS CHILDCARE 2, ,3129,CHIPPEWA,895390.9,1002932
18-007331,2018-02,02/15/2018 10:45,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1500,LAFAYETTE AVE,33, , ,1000,GEYER,903565.4,1012169
18-007331,2018-02,02/15/2018 10:45, , , ,-1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1500,LAFAYETTE AVE,33, , ,1000,GEYER,903565.4,1012169
18-007317,2018-02,02/15/2018 11:00,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3113,BRANTNER PL,59, , ,3113,BRANTNER,899328.4,1024051
18-007251,2018-02,02/15/2018 11:14,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3500,CHIPPEWA ST,16, , , , ,893780.9,1003174
18-007268,2018-02,02/15/2018 11:30,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2747,BACON ST,59, ,DODSON RESIDENCE,2747,BACON,899845.3,1026989
18-007258,2018-02,02/15/2018 11:43,Y, , ,1, , 52112,5,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,2800,N SARAH ST,56,REGAL MARKET,BURNT BUILDING,2800,SARAH,896755.3,1029040
18-007286,2018-02,02/15/2018 11:50,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S 4TH ST / LOMBARD ST,35, , , , ,908160.3,1013989
18-007266,2018-02,02/15/2018 11:55,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,2501,N GRAND BLVD,59, ,REAR, , ,899203.5,1026682
18-007299,2018-02,02/15/2018 12:00,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6839,GRAVOIS AVE,6, , ,6839,GRAVOIS,881644.6,996644.8
18-007277,2018-02,02/15/2018 12:36,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",1805,COLE ST,61, , ,1805,COLE,904877.3,1020946
18-007279,2018-02,02/15/2018 12:45,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1200,HICKORY ST,33, ,PEABODY HOUSING COMPLEX,1200,HICKORY,905308.6,1013595
18-007270,2018-02,02/15/2018 12:46,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1133,N SARAH ST,58, , , , ,894468.5,1025232
18-007385,2018-02,02/15/2018 13:00,Y, , ,1, , 44023,2,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",3721,WINNEBAGO ST,15, , ,3721,WINNEBAGO,892434.6,1004047
18-007353,2018-02,02/15/2018 13:00,Y, , ,1, ,263210,1,OBSTRUCT GOVRN OP-JUDIC/TMPR WTH WITNESS,4610,MORGANFORD RD,5, , , , ,887111.3,1001736
18-007957,2018-02,02/15/2018 13:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2120,SIDNEY ST,22, , ,2120,SIDNEY,900244.8,1008887
18-007272,2018-02,02/15/2018 13:11,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,618,WASHINGTON AVE,35, , ,618,WASHINGTON,908893.6,1018450
18-007280,2018-02,02/15/2018 13:27,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3934,S GRAND BLVD,16, ,GAS STATION PARKING LOT, , ,893237.9,1002057
18-007276,2018-02,02/15/2018 13:30,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5900,THEODOSIA AVE,50, , , , ,882454.8,1034517
18-007294,2018-02,02/15/2018 13:50,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3801,S KINGSHIGHWAY BLVD,14, , , , ,885036.1,1004585
18-007318,2018-02,02/15/2018 13:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2654,GRAVOIS AVE,30, , ,2654,GRAVOIS,898784.8,1008796
18-007283,2018-02,02/15/2018 13:54,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CLAYTON AVE / S SKINKER BLVD,44, , , , ,876049.3,1019257
18-007472,2018-02,02/15/2018 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5100,SAN FRANCISCO AVE,70, , ,4014,UNION,890460.9,1035917
18-007296,2018-02,02/15/2018 14:10,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1205,LAFAYETTE AVE,33, , , , ,904245.4,1012189
18-007289,2018-02,02/15/2018 14:11,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1011,CANAAN AVE,74, , ,1011,CANAAN,895711.1,1051473
18-007293,2018-02,02/15/2018 14:12,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3601,GRAVOIS AVE,15, ,@WHITE CASTLE - GRAVOIS,3501,GRAND,893304.5,1004727
18-007860,2018-02,02/15/2018 14:12,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3601,GRAVOIS AVE,15,WHITE CASTLE, ,3601,GRAVOIS,893304.5,1004727
18-007291,2018-02,02/15/2018 14:20,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1421,KEALTY LN,33,CLINTON PEABODY COMPLEX,CLINTON PEABODY COMPLEX,1417,HICKORY,904285,1014042
18-007301,2018-02,02/15/2018 14:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,GOODFELLOW BLVD / I 70 EASTBOU,70, , ,3708,FAIRVIEW,887564.6,1043980
18-007292,2018-02,02/15/2018 14:33,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / WISE AVE,39, , , , ,887394.4,1016997
18-007290,2018-02,02/15/2018 14:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,WITHIN 20 FEET OF CROSSWALK, , ,910117.3,1019851
18-007300,2018-02,02/15/2018 14:48,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3025,LACLEDE AVE,37, , ,3026,LACLEDE,899359.6,1019171
18-007967,2018-02,02/15/2018 15:00,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,5370,PERSHING AVE,47, , ,5370,PERSHING,883875.9,1024655
18-007608,2018-02,02/15/2018 15:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3535,PARIS AVE,56, , ,3535,PARIS,894866.3,1032578
18-007942,2018-02,02/15/2018 15:15,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3828,MINNESOTA AVE,16, , ,3828,MINNESOTA,895698,1002452
18-007298,2018-02,02/15/2018 15:15,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,430,S 15TH ST,36, ,@GREYHOUND,430,15TH,904845.8,1016613
18-007312,2018-02,02/15/2018 15:15,Y, , ,1, , 43013,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,6124,COLUMBIA AVE,11, , ,6124,COLUMBIA,879747.9,1011877
18-007345,2018-02,02/15/2018 15:25,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3844,MCDONALD AVE,15, , ,3844,MCDONALD,891989.6,1006059
18-007788,2018-02,02/15/2018 15:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3014,N 25TH ST,60, , ,3014,25TH,903461.9,1027231
18-007315,2018-02,02/15/2018 15:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5023,IDAHO AVE,16, , ,5023,IDAHO,892468.3,996593.4
18-007304,2018-02,02/15/2018 15:36,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47, ,@METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
18-007306,2018-02,02/15/2018 15:47,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5055,ARSENAL ST,13, ,@SCHNUCKS - ARSENAL,5055,ARSENAL,884765.6,1009623
18-008396,2018-02,02/15/2018 16:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1030,HIGHLANDS PLAZA DR E,41, , ,1030,HIGHLANDS PLAZA,882600.4,1018327
18-007313,2018-02,02/15/2018 16:00,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3949,CALIFORNIA AVE,16, , ,3940,OREGON,896688.8,1001423
18-007591,2018-02,02/15/2018 16:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2707,RAUSCHENBACH AVE,60, , ,2707,RAUSCHENBACH,904418.8,1025992
18-007319,2018-02,02/15/2018 16:06,Y, , ,1, , 71013,0,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3420,JUNE AVE,0, , ,5840,ROOSEVELT,0,0
18-007324,2018-02,02/15/2018 16:20,Y, , ,1, , 32421,4,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,1431,N 14TH ST,62, , ,1431,14TH,906919.5,1022348
18-007323,2018-02,02/15/2018 16:25,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
18-007427,2018-02,02/15/2018 16:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3017,N 13TH ST,63, ,@SCHOOL - CONFLUENCE ACADEMY OLD NOR,3017,13TH,906832.4,1027318
18-007325,2018-02,02/15/2018 16:43,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",319,DE BALIVIERE AVE,47, , ,327,DE BALIVIERE,881596.2,1025069
18-007326,2018-02,02/15/2018 16:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4700,NATURAL BRIDGE AVE,55, , , , ,893113.4,1033986
18-007328,2018-02,02/15/2018 16:45,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3514,ALBERTA ST,16, , , , ,893365.8,1002043
18-007340,2018-02,02/15/2018 17:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3622,COTTAGE AVE,59, , ,3622,COTTAGE,899063.8,1026621
18-007327,2018-02,02/15/2018 17:10,Y, , ,1, ,250000,2,LOITERING-BEGGING,1755,S GRAND BLVD,27, , , , ,894360.4,1013140
18-007392,2018-02,02/15/2018 18:00,Y, , ,1, ,266400,6,PUBLIC ORDER-ANIMAL VIOLATION,4141,OBEAR AVE,67, , , , ,901544.1,1031683
18-007560,2018-02,02/15/2018 18:00,Y, , ,1, , 71040,6,AUTO THEFT-PERM RETNT/ATTEMPT,3025,WALTON PL,55, , ,3025,WALTON,891412.6,1033593
18-007356,2018-02,02/15/2018 18:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3508,N 22ND ST,65, , ,3508,22ND,904390.8,1028459
18-007408,2018-02,02/15/2018 18:00,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",4963,HARNEY AVE,71, , ,4963,HARNEY,894908.5,1039999
18-007338,2018-02,02/15/2018 18:04,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY RD / NEWBY ST,74, , , , ,895593.1,1049942
