Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-049561,2018-10,10/18/2018 01:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,437,FASSEN ST,1, , ,437,FASSEN,893010.6,994736.2
18-049567,2018-10,10/18/2018 01:15,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5319,BANCROFT AVE,7, ,2E,5319,BANCROFT,882414.4,1003944
18-049533,2018-10,10/18/2018 01:34,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,SAINT FERDINAND AVE / N VANDEV,59, ,VANDEVENTER/%, , ,897542.2,1027306
18-049536,2018-10,10/18/2018 01:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5449,ENRIGHT AVE,49, , ,5453,DELMAR,883691.1,1027406
18-049537,2018-10,10/18/2018 02:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5720,THEKLA AVE,72, ,APT G CALL FOR ACCESS,5720,THEKLA,891366.3,1044015
18-049538,2018-10,10/18/2018 02:14,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3900,ARKANSAS AVE,16, , , , ,893622.9,1002338
18-049540,2018-10,10/18/2018 02:45,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1306,N 10TH ST,62, ,@COCHRAN PROJECTS,1306,10TH,908532.9,1021407
18-049541,2018-10,10/18/2018 02:58,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1403,N PARK PL,65, , ,1403,PARK,905510.7,1030795
18-049541,2018-10,10/18/2018 02:58,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1403,N PARK PL,65, , ,1403,PARK,905510.7,1030795
18-049574,2018-10,10/18/2018 03:15,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5748,BARTMER AVE,48, , ,5748,BARTMER,881600.8,1030188
18-049574,2018-10,10/18/2018 03:15, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5748,BARTMER AVE,48, , ,5748,BARTMER,881600.8,1030188
18-049543,2018-10,10/18/2018 03:25,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1114,LUCAS AVE,35, , ,1114,LUCAS,907340.6,1019121
18-049544,2018-10,10/18/2018 04:31,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,4301,N 20TH ST,66, ,STREET, , ,903851.8,1032057
18-049545,2018-10,10/18/2018 05:19,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,IDAHO / LOUGHBOROUGH,1,STREET, , , ,0,0
18-049609,2018-10,10/18/2018 06:00,Y, , ,1, , 68601,2,"LARCENY-FROM COIN MACH $500 - $24,999",2707,MCCAUSLAND AVE,10,CIRCLE K, ,2707,MCCAUSLAND,874620.2,1012007
18-049549,2018-10,10/18/2018 06:15,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1726,N 20TH ST,60, , ,1726,20TH,904639.2,1024058
18-050283,2018-10,10/18/2018 07:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4201,HEREFORD ST,7, , ,4201,HEREFORD,884008.4,1004204
18-049558,2018-10,10/18/2018 07:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 10TH ST / WASHINGTON AVE,35, , ,4044,PARK,907677.1,1018822
18-049565,2018-10,10/18/2018 07:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,10450,RIVERVIEW DR,75, , ,10450,RIVERVIEW,908860.6,1064059
18-049556,2018-10,10/18/2018 07:50,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
18-051519,2018-10,10/18/2018 07:50,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,209,E GRAND AVE,64, , ,209,GRAND,904878.5,1034267
18-049604,2018-10,10/18/2018 08:00,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,DELMAR BLVD / N KINGSHIGHWAY B,38, ,INTERSECTION, , ,887772.9,1026200
18-049664,2018-10,10/18/2018 08:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4600,S 39TH ST,16, , ,4600,39TH,890592.8,1000132
18-050410,2018-10,10/18/2018 08:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,9025,NEWBY ST,74, , ,9025,NEWBY,895787.6,1051989
18-049953,2018-10,10/18/2018 08:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5009,S BROADWAY,17, , ,5009,BROADWAY,894859.4,995346.7
18-049670,2018-10,10/18/2018 08:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1402,N 16TH ST,61, , ,1402,16TH,906237.2,1022347
18-049742,2018-10,10/18/2018 08:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,200,S TUCKER BLVD,35,CITY JUSTICE CENTER, ,200,TUCKER,906343.9,1016785
18-049566,2018-10,10/18/2018 08:34,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
18-049568,2018-10,10/18/2018 08:48,Y, , ,1, ,250000,1,LOITERING-BEGGING,4500,S BROADWAY,17,MOUNT PLEASANT NEIGHBORHOOD,HIGHWAY 55 NB EXIT RAMP,4500,BROADWAY,896260.8,997735.4
18-049674,2018-10,10/18/2018 08:55,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6041,W CABANNE PL,48, , ,6041,CABANNE,879073.6,1029106
18-049631,2018-10,10/18/2018 09:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CLARK AVE / S TUCKER BLVD,35, , , , ,906179.5,1016672
18-049598,2018-10,10/18/2018 09:20,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5297,WASHINGTON PL,38,SHOW ME INSTITUTE,SHOW ME INSTITUTE,5297,WASHINGTON,884963.1,1026246
18-049573,2018-10,10/18/2018 09:26,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / S GRAND BLVD,31, , , , ,895428.6,1016901
18-049620,2018-10,10/18/2018 09:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,I 70 WESTBOUND / SALISBURY ST,65, , , , ,906697.3,1030038
18-049582,2018-10,10/18/2018 09:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8638,CHURCH RD,74, , ,8638,CHURCH,896457.4,1050417
18-049650,2018-10,10/18/2018 10:00,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,5924,NASHVILLE AVE,41, , ,5924,NASHVILLE,881256.8,1016576
18-049591,2018-10,10/18/2018 10:10,Y, , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,6650,MARQUETTE AVE,9, , ,6650,MARQUETTE,876077.9,1007276
18-049578,2018-10,10/18/2018 10:10,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",10,N TUCKER BLVD,35, ,@CIVIL COURTS,10,TUCKER,906717.8,1017504
18-051671,2018-10,10/18/2018 10:11,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,1448,CENTRAL AVE,43, , ,1448,CENTRAL,876163.1,1016514
18-049593,2018-10,10/18/2018 10:35,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,CARDINAL AVE / OLIVE ST,37, , , , ,899109.1,1020269
18-049587,2018-10,10/18/2018 10:50,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3720,N KINGSHIGHWAY BLVD,69,WALGREENS,INSIDE THE STORE,3720,KINGSHIGHWAY,891316,1035410
18-049648,2018-10,10/18/2018 11:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,ARCH GROUNDS NORTH,35, , , , ,910357.2,1017344
18-049618,2018-10,10/18/2018 11:10,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1111,HODIAMONT AVE,48, , ,1111,HODIAMONT,879216.3,1030731
18-049655,2018-10,10/18/2018 12:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3539,HALLIDAY AVE,25, , ,3539,HALLIDAY,894290.3,1009422
18-049597,2018-10,10/18/2018 12:04,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4014,UNION BLVD,70, , , , ,890074.4,1037079
18-049644,2018-10,10/18/2018 12:20,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4401,LINDELL BLVD,38,CATHEDRAL BASILICA, ,4401,LINDELL,890209.1,1022815
18-049627,2018-10,10/18/2018 12:36,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-049637,2018-10,10/18/2018 13:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4224,RED BUD AVE,68, , ,4224,RED BUD,898144,1034275
18-049606,2018-10,10/18/2018 13:01,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,PALM ST / WARNE AVE,56, ,ROAD, , ,898549.1,1030756
18-049619,2018-10,10/18/2018 13:10,Y, , ,1, , 38111,3,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1525,MISSOURI AVE,32,NA,STREET,1525,MISSOURI,900561.2,1013256
18-049613,2018-10,10/18/2018 13:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,711,GEYER AVE,21, , ,710,GEYER,905205.8,1010389
18-049608,2018-10,10/18/2018 13:15,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,N 11TH ST,35,ST. LOUIS BOARD OF EDUCATION, , , ,907512.3,1019461
18-049614,2018-10,10/18/2018 13:22,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,COLUMBIA AVE / S KINGSHIGHWAY,13, , , , ,886478.4,1011138
18-049617,2018-10,10/18/2018 13:31,Y, , ,1, ,250000,4,LOITERING-BEGGING,1131,PINE ST,35, , ,1131,PINE,906789.3,1018028
18-049660,2018-10,10/18/2018 14:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3723,S KINGSHIGHWAY BLVD,14,GAME STOP, ,3723,KINGSHIGHWAY,885093.7,1004688
18-049626,2018-10,10/18/2018 14:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2722,HAMPTON AVE,13, , ,2722,HAMPTON,880849.2,1010900
18-049695,2018-10,10/18/2018 14:17,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3536,MAGNOLIA AVE,25, , ,3536,MAGNOLIA,894328.8,1009571
18-049639,2018-10,10/18/2018 14:59,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / S COMPTON AVE,1, , , , ,892883.2,994383.3
18-049640,2018-10,10/18/2018 15:10,Y, , ,1, , 10000,5,HOMICIDE,1408,N KINGSHIGHWAY BLVD,53, , ,1408,KINGSHIGHWAY,888420.4,1030180
18-049643,2018-10,10/18/2018 15:20,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3508,TENNESSEE AVE,19, , ,3508,TENNESSEE,894407.3,1004871
18-049647,2018-10,10/18/2018 15:38,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1500,CASTLE LN,33, , ,1000,DILLON,904092.8,1014542
18-049647,2018-10,10/18/2018 15:38,Y, , ,1, , 41014,3,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1500,CASTLE LN,33, , ,1000,DILLON,904092.8,1014542
18-049647,2018-10,10/18/2018 15:38,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1500,CASTLE LN,33, , ,1000,DILLON,904092.8,1014542
18-049647,2018-10,10/18/2018 15:38,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1500,CASTLE LN,33, , ,1000,DILLON,904092.8,1014542
18-049690,2018-10,10/18/2018 16:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,GOVERNMENT DR,82, ,@FOREST PARK - ZOO,1,GOVERNMENT,880639.5,1020186
18-049836,2018-10,10/18/2018 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4524,CARTER AVE,69, ,1ST FLR,4524,CARTER,895989.3,1036205
18-049803,2018-10,10/18/2018 16:00,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,205,N 18TH ST,36, ,@RAILTON HOTELAPT 501,205,18TH,904158.9,1018716
18-049645,2018-10,10/18/2018 16:27,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,MONTCLAIR AVE / PAGE BLVD,48, , , , ,883414.8,1030899
18-049651,2018-10,10/18/2018 16:35,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3011,MINNESOTA AVE,25, , ,3311,MINNESOTA,896422.5,1008213
18-049646,2018-10,10/18/2018 16:39,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 15TH ST / OLIVE ST,36, , , , ,905444.9,1018627
18-049652,2018-10,10/18/2018 16:52,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3728,PRIMM ST,4, , ,3728,PRIMM,885005.9,990441.6
18-049713,2018-10,10/18/2018 17:00,Y, , ,1, , 91124,3,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3139,TEXAS AVE,30, , ,3139,TEXAS,898524.2,1006766
18-049703,2018-10,10/18/2018 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4346,EVANS AVE,58, , ,4346,EVANS,893028.2,1027295
18-049678,2018-10,10/18/2018 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,604,PINE ST,35, , ,401,PINE,908422.1,1017299
18-050713,2018-10,10/18/2018 17:00,Y, , ,1, , 51330,1,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,3624,NEOSHO ST,16, , ,3624,NEOSHO,891909,998699.7
18-049713,2018-10,10/18/2018 17:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3139,TEXAS AVE,30, , ,3139,TEXAS,898524.2,1006766
18-049653,2018-10,10/18/2018 17:28,Y, , ,1, ,250000,3,LOITERING-BEGGING,1700,S JEFFERSON AVE,32, ,SOUTH JEFFERSON & 44,1900,JEFFERSON,900074.5,1012672
18-049659,2018-10,10/18/2018 17:30,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,COTE BRILLIANTE AVE / N GRAND,59, , , , ,898773.7,1025553
18-049661,2018-10,10/18/2018 17:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / POPLAR ST,35, , , , ,908314.4,1015112
18-049656,2018-10,10/18/2018 17:36,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CLAXTON AVE / PRANGE AVE,71, , , , ,891380,1040089
18-049757,2018-10,10/18/2018 18:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,305,N VANDEVENTER AVE,38, ,@ RALLY S,305,VANDEVENTER,894188.9,1021725
18-049758,2018-10,10/18/2018 18:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4215,W ASHLAND AVE,56, , ,4215,ASHLAND,896003.3,1031639
18-050371,2018-10,10/18/2018 18:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4100,GRAVOIS AVE,16, , ,4100,GRAVOIS,889986.9,1003390
18-049819,2018-10,10/18/2018 18:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",1543,MCLARAN AVE,74, , ,1543,MACKLIND,894000,1049676
18-049666,2018-10,10/18/2018 18:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2816,CHEROKEE ST,19,T-SHIRT HEADQUARTERS, ,2816,CHEROKEE,897177.8,1005143
18-049691,2018-10,10/18/2018 18:23,Y, , ,1, , 41203,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1405,OHIO AVE,31, , , , ,899697.9,1014568
18-049691,2018-10,10/18/2018 18:23,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1405,OHIO AVE,31, , , , ,899697.9,1014568
18-049974,2018-10,10/18/2018 19:00,Y, , ,1, , 69711,2,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,2101,S KINGSHIGHWAY BLVD,12,UHAUL STORAGE FACILITY, ,2101,KINGSHIGHWAY,886486.8,1012735
18-049688,2018-10,10/18/2018 19:14,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4704,IDAHO AVE,16, , ,4704,IDAHO,893075.2,997258.5
18-049688,2018-10,10/18/2018 19:14, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4704,IDAHO AVE,16, , ,4704,IDAHO,893075.2,997258.5
18-049682,2018-10,10/18/2018 19:30,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,1317,WASHINGTON AVE,36,VELVET CRUSH,VELVET CRUSH,1315,WASHINGTON,906240.7,1019290
18-049676,2018-10,10/18/2018 19:35,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,435,BATES ST,1, , , , ,892883.2,994383.3
18-049681,2018-10,10/18/2018 19:50,Y, , ,1, , 51221,5,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,5131,LEXINGTON AVE,52, , ,5131,LEXINGTON,889886.6,1035216
18-049692,2018-10,10/18/2018 20:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4900,BLAIR AVE,66, , , , ,903429.9,1034259
18-049740,2018-10,10/18/2018 20:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",2730,TAMM AVE,11, , ,2730,TAMM,878474.1,1011642
18-049733,2018-10,10/18/2018 20:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,1020,LOUGHBOROUGH AVE,1,SCHNUCKS, ,1020,LOUGHBOROUGH,888369.9,991903
18-049866,2018-10,10/18/2018 20:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5576,PERSHING AVE,47, , ,5576,PERSHING,882479.7,1024851
18-049700,2018-10,10/18/2018 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5747,JULIAN AVE,48, , ,5747,JULIAN,881959.6,1031199
18-049685,2018-10,10/18/2018 20:05,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3701,S GRAND BLVD,15, , , , ,893143.3,1003671
18-049683,2018-10,10/18/2018 20:11,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2903,INDIANA AVE,22, , ,2903,INDIANA,899534.4,1007765
18-049702,2018-10,10/18/2018 20:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2801,LOCUST ST,37, , ,2801,LOCUST,900688,1020302
18-049687,2018-10,10/18/2018 20:35,Y, , ,1, , 31112,3,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2251,S JEFFERSON AVE,24, , , , ,899412,1010346
18-049689,2018-10,10/18/2018 21:02,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2000,LAFAYETTE AVE,32, , , , ,901912.8,1012632
18-049698,2018-10,10/18/2018 21:10,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4967,LOTUS AVE,55, , ,4967,LOTUS,889222,1031577
18-049940,2018-10,10/18/2018 21:13,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,6043,THEKLA AVE,76, , ,6043,THEKLA,889803.1,1045531
18-049697,2018-10,10/18/2018 21:20,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3631,GRAVOIS AVE,15,WALGREENS, ,3631,GRAVOIS,893179.3,1004622
18-049693,2018-10,10/18/2018 21:33,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,715,CHESTNUT ST,35, ,8TH/PINE METROLINK, , ,908242.7,1017204
18-049761,2018-10,10/18/2018 21:45,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4511,CARTER AVE,69, , ,4511,CARTER,896230.6,1036286
18-049762,2018-10,10/18/2018 21:50,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3931,KEOKUK ST,16, , ,3931,KEOKUK,890719.8,1002853
18-049738,2018-10,10/18/2018 22:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3212,BAILEY AVE,67, , ,3212,BAILEY,902003.5,1030168
18-049737,2018-10,10/18/2018 22:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4207,LACLEDE AVE,38, , ,4207,LACLEDE,891816,1021270
18-049821,2018-10,10/18/2018 22:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,39,N EUCLID AVE,38,1964 PUBLIC HOUSE, , , ,888191,1022415
18-049790,2018-10,10/18/2018 22:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4158,MCREE AVE,28, , ,4168,MCREE,890972.8,1014334
18-049759,2018-10,10/18/2018 22:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4218,LINDELL BLVD,38,WALGREENS, ,4166,LINDELL,891808.7,1022061
18-049705,2018-10,10/18/2018 22:42,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3253,LAFAYETTE AVE,32, ,IN FRONT OF LOC,3853,LAFAYETTE,896119.7,1013512
18-049755,2018-10,10/18/2018 23:00,Y, , ,1, , 51111,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,3115,MERAMEC ST,16, ,1ST FL,3115,MERAMEC,895094.3,1000291
18-049704,2018-10,10/18/2018 23:14,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GASCONADE ST / I 55 SOUTHBOUND,18, ,ALIAS I 55 SB/GASCONADE, , ,898661.2,1000422
18-049720,2018-10,10/18/2018 23:20,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3228,N BROADWAY,64, , ,3228,BROADWAY,907972.1,1028597
18-049717,2018-10,10/18/2018 23:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5900,LUCILLE AVE,72, ,NORTH ALLEY, , ,890865.9,1045186
18-049754,2018-10,10/18/2018 23:45,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5466,SHREVE AVE,71, , ,5466,SHREVE,896298.1,1038753
18-049709,2018-10,10/18/2018 23:53,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N 21ST ST / DESTREHAN ST,65, , , , ,905022.8,1028576
18-049721,2018-10,10/19/2018 00:01,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4970,ASHBY AVE,71, ,VICTIMS RESIDENCE,4970,ASHBY,894983.1,1040118
18-049710,2018-10,10/19/2018 00:05,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3415,PENNSYLVANIA AVE,19, , ,3415,PENNSYLVANIA,896272.3,1005169
18-049718,2018-10,10/19/2018 00:10,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4130,MANCHESTER AVE,39,REHAB BAR AND GRILL,@BAR- REHAB,4100,MANCHESTER,891242.2,1017398
18-050074,2018-10,10/19/2018 00:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1414,MADISON ST,63, , ,1414,MADISON,907213.4,1024118
18-049766,2018-10,10/19/2018 00:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,316,N NEWSTEAD AVE,38, , , , ,890644.3,1023277
18-049715,2018-10,10/19/2018 00:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3421,MISSOURI AVE,18, ,CITY STREET,3438,MISSOURI,899200.6,1004654
18-049716,2018-10,10/19/2018 00:40,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / MORGANFORD RD,5, , ,4271,BATES,886280.8,998757.1
18-049753,2018-10,10/19/2018 01:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3209,CHIPPEWA ST,19, , ,3209,CHIPPEWA,895044.7,1003013
18-049858,2018-10,10/19/2018 01:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3114,CHIPPEWA ST,16, , ,3114,CHIPPEWA,895464.4,1002717
18-049723,2018-10,10/19/2018 01:07,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3237,S GRAND BLVD,15, , , , ,893577.8,1006688
18-049727,2018-10,10/19/2018 01:30,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4211,W COOK AVE,58, , ,4211,COOK,893679.8,1026231
18-049722,2018-10,10/19/2018 01:54,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5462,CLAXTON AVE,71, ,#1135228,5462,CLAXTON,894273.4,1042004
18-049725,2018-10,10/19/2018 03:00,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2600,HICKORY ST,31, , , , ,900334.3,1014878
18-049800,2018-10,10/19/2018 04:55,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2427,N 9TH ST,64, , ,2427,9TH,908411.9,1025737
