Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-054341,2018-11,11/14/2018 20:08,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,CLARA AVE / LOTUS AVE,50, , , , ,884788,1033845
18-055245,2018-11,11/14/2018 21:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
18-054558,2018-11,11/14/2018 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GOODFELLOW BLVD / I 70 WESTBOU,70,CONCORD GAS STATION, , , ,887539.4,1044045
18-054348,2018-11,11/14/2018 21:13,Y, , ,1, ,211000,1,DUI-DRVING WHILE INTOXICATED,4601,EICHELBERGER ST,5, , ,5401,DRESDEN,885011.5,1000005
18-055412,2018-11,11/14/2018 22:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3764,CHIPPEWA ST,16, , ,3764,CHIPPEWA,891883.2,1003251
18-054633,2018-11,11/14/2018 22:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1109,HADLEY ST,62, ,APT F,1109,HADLEY,907500.8,1020826
18-054353,2018-11,11/14/2018 22:00,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6070,CATES AVE,48, , ,4014,UNION,878664.2,1028630
18-054395,2018-11,11/14/2018 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4061,MIAMI ST,15, , ,4063,MIAMI,889899.8,1005025
18-054402,2018-11,11/14/2018 22:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8559,PARTRIDGE AVE,74, , ,8559,PARTRIDGE,893920.5,1048743
18-054428,2018-11,11/14/2018 22:00,Y, , ,1, , 44014,3,ASSLT-AGGRV-HND/FST/FT-1ST-ADUL-DOMESTIC,3016,ST VINCENT AVE,31, , ,3016,ST VINCENT,897477.8,1014108
18-054349,2018-11,11/14/2018 22:08,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8449,N BROADWAY,74, , ,8449,BROADWAY,897244.9,1049802
18-054401,2018-11,11/14/2018 22:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7405,PARKWOOD DR,4, , ,7405,PARKWOOD,882064.3,994119.3
18-054579,2018-11,11/14/2018 23:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3929,MICHIGAN AVE,16, , ,3929,MICHIGAN,895081,1001873
18-054364,2018-11,11/14/2018 23:02,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,7451,HAMPTON AVE,88, , , , ,878821.2,995090
18-054491,2018-11,11/14/2018 23:10,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",346,ROSEDALE AVE,46, , ,346,ROSEDALE,878274.8,1026051
18-054360,2018-11,11/14/2018 23:19,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4900,HAMPTON AVE,7,SLYMAN BROS,BUISNESS, , ,879582.5,1002502
18-054368,2018-11,11/15/2018 00:05,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ROSEBURY AVE / S SKINKER BLVD,45, , , , ,876329,1020967
18-054370,2018-11,11/15/2018 00:20,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3231,LAFAYETTE AVE,31, ,APARTMENT,3231,LAFAYETTE,896369.2,1013474
18-054372,2018-11,11/15/2018 00:26,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1515,N 13TH ST,60, , , , ,907555.6,1022698
18-054373,2018-11,11/15/2018 00:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BLASE AVE / HALL ST,74, , , , ,898179,1046847
18-054376,2018-11,11/15/2018 00:45,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7701,S BROADWAY,2,SOUTH PUBLIC MARKET,CONVENIENCE STORE,7701,BROADWAY,889095.4,988003.7
18-054375,2018-11,11/15/2018 01:10,Y, , ,1, , 37111,4,ROBBERY-MISC/FIREARM USED/SUCCESSFUL,4206,N GRAND BLVD,67, ,@HOTEL- ECONOMY INN,4206,GRAND,902337.5,1031732
18-054381,2018-11,11/15/2018 02:51,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3300,CHEROKEE ST,30, , , , ,895020.9,1005462
18-054388,2018-11,11/15/2018 05:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E CARRIE AVE,79, , , , ,900400.6,1038447
18-054389,2018-11,11/15/2018 05:50,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3631,GUSTINE AVE,15, , ,3631,GUSTINE,891106,1003884
18-054393,2018-11,11/15/2018 05:56,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S KINGSHIGHWA,40, , , , ,887188.9,1018808
18-054430,2018-11,11/15/2018 06:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5590,PAGE BLVD,48, , ,5590,PAGE,883156.4,1030897
18-054439,2018-11,11/15/2018 06:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,830,GRAPE AVE,74, , ,830,GRAPE,896980.7,1049554
18-054392,2018-11,11/15/2018 06:15,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3623,FILLMORE ST,3, , ,3623,FILLMORE,889445.3,994944.2
18-055077,2018-11,11/15/2018 06:15,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4101,GRAVOIS AVE,16,QUIK TRIP, ,1915,OLIVE,889849,1003566
18-054865,2018-11,11/15/2018 07:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
18-054409,2018-11,11/15/2018 08:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2829,MAGNOLIA AVE,24, , ,2829,MAGNOLIA,897654.5,1009039
18-054540,2018-11,11/15/2018 08:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5310,N EUCLID AVE,71, ,@EUCLID PZ,5310,EUCLID,894542.1,1038824
18-054407,2018-11,11/15/2018 08:34,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / POTOMAC,15, , , , ,885708.9,1006218
18-054415,2018-11,11/15/2018 09:00,Y, , ,1, , 38311,4,ROBBERY CARJACKING /OTHR WEPN USED/SUCCESSFUL,3600,WASHINGTON AVE,77, , ,527,GRAND,896952.9,1021783
18-054476,2018-11,11/15/2018 09:44,Y, , ,1, ,242000,4,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
18-054436,2018-11,11/15/2018 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3449,LOUISIANA AVE,30, , ,3449,LOUISIANA,894588.5,1005116
18-054481,2018-11,11/15/2018 10:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5100,LEXINGTON AVE,52, , ,4856,LABADIE,890057.4,1034925
18-054495,2018-11,11/15/2018 10:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1720,MARKET ST,36, , ,1720,MARKET,904195.4,1017639
18-054422,2018-11,11/15/2018 10:16,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
18-054424,2018-11,11/15/2018 10:25,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4023,MERAMEC ST,16, ,APT 4,4023,MERAMEC,890338.3,1002532
18-054541,2018-11,11/15/2018 11:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4331,COTE BRILLIANTE AVE,57, ,VICTIM S HOME,4331,COTE BRILLIANTE,893560.7,1028540
18-054431,2018-11,11/15/2018 11:25,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3531,CALIFORNIA AVE,19, , ,3431,CALIFORNIA,897118.5,1004213
18-054432,2018-11,11/15/2018 11:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N BROADWAY / COLE ST,35, , ,300,CARR,909633.8,1019685
18-054441,2018-11,11/15/2018 12:25,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,VIRGINIA AVE / WALSH ST,16, , , , ,893167.7,995827.3
18-054458,2018-11,11/15/2018 13:59,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,6216,MORGANFORD RD,5, ,ADVANCED AUTO PARTS PARKING LOT, , ,885126.4,996550.3
18-054456,2018-11,11/15/2018 14:10,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2800,N BROADWAY,64, ,@GLUECK CHRISTMAS TREES,2800,BROADWAY,908543.9,1027046
18-054547,2018-11,11/15/2018 14:28,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1,LOWES,@LOUGHBOROUGH COMMONS - LOWES,932,LOUGHBOROUGH,888524.2,991611.8
18-054545,2018-11,11/15/2018 15:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4211,WYOMING ST,15, , ,4211,WYOMING,889110.1,1007676
18-054468,2018-11,11/15/2018 15:40,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5140,CATES AVE,51, , ,5100,CATES,886440.5,1027529
18-054471,2018-11,11/15/2018 16:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1339,S VANDEVENTER AVE,39, , ,1339,VANDEVENTER,891007.7,1016781
18-055078,2018-11,11/15/2018 16:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4653,LABADIE AVE,56, , ,4653,LABADIE,892671.4,1032259
18-054714,2018-11,11/15/2018 16:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1028,WHITTIER ST,58, , ,4171,LINDELL,893480.4,1025504
18-054538,2018-11,11/15/2018 16:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3817,GERMANIA ST,4, , ,3817,GERMANIA,885181.1,991632.8
18-054478,2018-11,11/15/2018 16:11,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,0,E ADELAIDE AVE / CONDE ST,68, ,ILL AS915934, , ,901754.9,1035817
18-054466,2018-11,11/15/2018 16:15,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,DELMAR BLVD / GOODFELLOW BLVD,46, ,@BP STATION, , ,881098.5,1027113
18-056004,2018-11,11/15/2018 16:21,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-054480,2018-11,11/15/2018 16:21,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-054474,2018-11,11/15/2018 16:30,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,S 14TH ST,36, ,14TH@I-40, , ,905366,1016898
18-054482,2018-11,11/15/2018 16:50,Y, , ,1, ,151140,6,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,5900,SHERRY AVE,72, ,INTERSECTION OF SHERRY AND MIMIKA,6109,GARESCHE,889518.7,1044082
18-054484,2018-11,11/15/2018 17:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,999,35, , ,4949, ,0,0
18-054484,2018-11,11/15/2018 17:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,999,35, , ,4949, ,0,0
18-054601,2018-11,11/15/2018 17:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3718,N MARKET ST,59, , ,3718,MARKET,898479.2,1026447
18-054484,2018-11,11/15/2018 17:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,999,35, , ,4949, ,0,0
18-054550,2018-11,11/15/2018 17:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4235,GERTRUDE AVE,5, , ,4236,GERTRUDE,886820.4,998935
18-054485,2018-11,11/15/2018 17:33,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2100,S GRAND BLVD,26, , , , ,894541,1012354
18-054488,2018-11,11/15/2018 18:00,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,BELT AVE / SAINT LOUIS AVE,50, ,IN THE ALLEY,5200,ASHLAND,886619.1,1035366
18-054489,2018-11,11/15/2018 18:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S SARAH ST,38, , , , ,892450.9,1020539
18-054653,2018-11,11/15/2018 18:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3654,NEOSHO ST,16, , ,3654,NEOSHO,891641.6,998875.3
18-054493,2018-11,11/15/2018 18:10,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2700,HENRIETTA ST,31,EADS SQUARE APARTMENTS, ,2700,HENRIETTA,899085.4,1013180
18-054487,2018-11,11/15/2018 18:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BADEN AVE / HALL ST,79, , ,8511,CONCORD,897848.6,1048363
18-054615,2018-11,11/15/2018 18:30,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3845,TEXAS AVE,16, , ,2916,GRAVOIS,897757.1,1001967
18-054536,2018-11,11/15/2018 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,911,OFALLON ST,62, , ,911,OFALLON,908621.5,1021206
18-054502,2018-11,11/15/2018 19:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,0,GRAVOIS AVE / NAGEL AVE,4, , , , ,881056.7,995889.3
18-054499,2018-11,11/15/2018 19:05,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3747,DUNNICA AVE,16, , ,3747,DUNNICA,892027.1,1003071
18-054492,2018-11,11/15/2018 19:08,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4555,MCMILLAN AVE,54, , ,4555,MCMILLAN,890677.1,1026988
18-054494,2018-11,11/15/2018 19:10,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3867,ALBERTA ST,16, , ,3867,ALBERTA,891767.8,1002331
18-054501,2018-11,11/15/2018 19:18,Y, , ,1, , 10000,6,HOMICIDE,4415,CLARENCE AVE,68, , ,4401,CLARENCE,897440.9,1035671
18-054496,2018-11,11/15/2018 19:33,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,ASHLAND AVE / UNION BLVD,52, , , , ,888734.9,1035403
18-055353,2018-11,11/15/2018 20:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2617,N 14TH ST,63, ,APT C,2617,14TH,906589.6,1025758
18-054526,2018-11,11/15/2018 20:00,Y, , ,1, , 72130,1,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,7109,PENNSYLVANIA AVE,1, , ,7109,PENNSYLVANIA,890182.1,989797.9
18-054497,2018-11,11/15/2018 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,302,N KINGSHIGHWAY BLVD,38, , ,302,KINGSHIGHWAY,887599.1,1024036
18-055180,2018-11,11/15/2018 21:00,Y, , ,1, , 72130,6,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,3218,N TAYLOR AVE,56, , ,3218,TAYLOR,894218.4,1032364
18-054561,2018-11,11/15/2018 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1911,LOCUST ST,36,MARQUEE RESTAURANT & LOUNGE, ,4933,DELMAR,903753.8,1019516
18-056300,2018-11,11/15/2018 22:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8214,MICHIGAN AVE,2, , ,8214,MICHIGAN,887177.6,987179.4
18-054583,2018-11,11/15/2018 22:00,Y, , ,1, , 41015,1,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,8214,MICHIGAN AVE,2, , ,8200,BROADWAY,887177.6,987179.4
18-054603,2018-11,11/15/2018 22:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5621,WATERMAN BLVD,47, , ,5621,WATERMAN,882339.4,1025569
18-054506,2018-11,11/15/2018 22:13,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4625,GRAVOIS AVE,5, , ,4632,GRAVOIS,887514.9,1001310
18-056247,2018-11,11/15/2018 22:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3108,LOCUST ST,37,FUBAR, ,3108,LOCUST,899065.8,1020535
18-054670,2018-11,11/15/2018 22:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3941,WEBER RD,4, , ,3941,WEBER,882827.9,990306.9
18-054512,2018-11,11/15/2018 22:30,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3734,IOWA AVE,19, , ,3734,IOWA,897421.9,1002807
18-054508,2018-11,11/15/2018 23:00,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4610,PLANNED INDUSTRIAL DR,70, , ,4610,PLANNED INDUSTRIAL,888379.6,1041360
18-054513,2018-11,11/15/2018 23:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2166,HAMPTON AVE,12,QUIK TRIP,GAS STATION,2166,HAMPTON,881175.8,1013045
18-054511,2018-11,11/15/2018 23:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2624,RUTGER ST,31, , ,2624,RUTGER,899988.6,1014650
18-054539,2018-11,11/15/2018 23:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1131,WASHINGTON AVE,35, , ,1131,WASHINGTON,907214,1018987
18-054517,2018-11,11/16/2018 00:49,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3410,PAGE BLVD,77, , , , ,898543.6,1023984
18-054515,2018-11,11/16/2018 01:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,710,N TUCKER BLVD,35,GLOBE BUILDING,@SWB GLOBE DEM BLDG,710,TUCKER,907140.5,1019238
18-054544,2018-11,11/16/2018 01:30,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,3700,FOREST PARK AVE,37, ,@BAR- THE LIBRARY ANNEX,3800,WEST PINE,0,0
18-054518,2018-11,11/16/2018 01:40,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N GRAND BLVD / PENROSE ST,67, , , , ,902184.6,1031705
18-054521,2018-11,11/16/2018 02:33,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",100,DR MARTIN LUTHER KING DR,35, , , , ,910435.8,1019065
18-054613,2018-11,11/16/2018 03:00,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",2101,S KINGSHIGHWAY BLVD,12, , ,2101,KINGSHIGHWAY,886486.8,1012735
18-054525,2018-11,11/16/2018 03:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1224,WASHINGTON AVE,36, ,APT 7A,1224,WASHINGTON,906521.3,1018988
18-054525,2018-11,11/16/2018 03:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1224,WASHINGTON AVE,36, ,APT 7A,1224,WASHINGTON,906521.3,1018988
18-054522,2018-11,11/16/2018 03:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALL ST / TERMINAL ROW,79, , , , ,898343.3,1052020
18-054527,2018-11,11/16/2018 05:15,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5919,SHULTE AVE,76, , , , ,891346,1046158
18-054576,2018-11,11/16/2018 06:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1100,S 9TH ST,34, , ,1100,9TH,906403.9,1013383
18-054599,2018-11,11/16/2018 06:30,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,617,WALSH ST,16, ,VICTIMS RESIDENCE,617,WALSH,892843.9,996040.4
18-054531,2018-11,11/16/2018 06:35,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2620,MCNAIR AVE,22, , ,2620,MCNAIR,900534.2,1008649
18-054529,2018-11,11/16/2018 06:40,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
18-054586,2018-11,11/16/2018 07:00,Y, , ,1, , 44015,6,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4969,DAVISON AVE,72, , ,4969,DAVISON,890880.6,1041329
18-054573,2018-11,11/16/2018 07:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1200,N JEFFERSON AVE,61, ,@GATEWAY SCHOOL MIDDLE,1200,JEFFERSON,902233.3,1022362
18-054532,2018-11,11/16/2018 07:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,315,N 9TH ST,35,SCHNUCK S CULINARIA, ,315,9TH,907779.2,1018012
18-054593,2018-11,11/16/2018 07:45,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,915,N GRAND BLVD,77, , ,915,GRAND,896874.3,1022933
18-054542,2018-11,11/16/2018 08:24,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3510,GOODFELLOW BLVD,50, , , , ,885215.8,1037705
18-054587,2018-11,11/16/2018 08:30,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3125,S KINGSHIGHWAY BLVD,13, ,@SCHOOL - CENTRAL VPA, , ,885608.9,1009040
18-054549,2018-11,11/16/2018 08:45,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5912,WISE AVE,41, , ,5912,WISE,881436.8,1017422
18-054546,2018-11,11/16/2018 09:02,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3820,SULLIVAN AVE,59, , ,3820,SULLIVAN,899205.9,1029231
18-054551,2018-11,11/16/2018 09:05,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,I 55 NORTHBOUND / POTOMAC ST,18, ,ALIAS POTOMAC/I 55 NB, , ,901904.8,1003291
18-054564,2018-11,11/16/2018 09:19,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,3644,THOLOZAN AVE,15, , ,3644,THOLOZAN,892797.4,1004138
18-054552,2018-11,11/16/2018 09:19,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,2801,DR MARTIN LUTHER KING DR,59, , ,2801,DR MARTIN LUTHER KING,901155.4,1021829
18-054554,2018-11,11/16/2018 09:28,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,302,N KINGSHIGHWAY BLVD,38, , ,302,KINGSHIGHWAY,887599.1,1024036
18-055053,2018-11,11/16/2018 09:55,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,23,LENOX PL,38, ,REAR YARD,23,LENOX,888718.8,1024606
18-054556,2018-11,11/16/2018 09:56,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3411,MCKEAN AVE,25, , ,919,JEFFERSON,894566.7,1006059
18-054728,2018-11,11/16/2018 10:00,Y, , ,1, , 51111,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,4359,S COMPTON AVE,16, ,1N,4359,COMPTON,894313.2,999048.9
18-054559,2018-11,11/16/2018 10:32,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,5750,NATURAL BRIDGE AVE,50,GULF GAS STATION, ,5750,NATURAL BRIDGE,885556.4,1038533
18-054726,2018-11,11/16/2018 11:05,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,909,N KINGSHIGHWAY BLVD,51,POPEYES,POPEYES,909,KINGSHIGHWAY,887752.1,1027145
18-055082,2018-11,11/16/2018 11:30,Y, , ,1, , 63601,6,"LARCENY-SHOPLIFT $500 - $24,999",4341,NATURAL BRIDGE AVE,68,METRO BY T.MOBILE, ,4341,NATURAL BRIDGE,895761.7,1032844
18-054605,2018-11,11/16/2018 11:45,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",7015,LENA AVE,4, ,STREET,7015,LENA,887236.6,1048510
18-054907,2018-11,11/16/2018 12:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5158,DR MARTIN LUTHER KING DR,51, , ,5158,DR MARTIN LUTHER KING,886761.7,1031033
18-054575,2018-11,11/16/2018 12:10,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3258,S JEFFERSON AVE,22, ,BP GAS STATION,3258,JEFFERSON,898913.6,1005729
18-054574,2018-11,11/16/2018 12:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,HILL ST / PENNSYLVANIA AVE,17, , , , ,894660.3,995347.5
18-055401,2018-11,11/16/2018 13:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,6617,VIRGINIA AVE,1, , ,6617,VIRGINIA,890511,991750.4
18-054757,2018-11,11/16/2018 13:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,315,CHESTNUT ST,35,HYATT REGENCY,@HOTEL- HYATT REGENCY,400,4TH,909422.4,1016993
