Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-002653,2019-01,01/17/2019 19:50,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5737,AMELIA AVE,72, , ,5737,AMELIA,889086.3,1042572
19-002739,2019-01,01/17/2019 20:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4532,CHOUTEAU AVE,39, , ,4532,CHOUTEAU,888145.8,1018522
19-002870,2019-01,01/17/2019 20:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4210,E GARFIELD AVE,57, , ,4210,GARFIELD,895306.9,1027857
19-002682,2019-01,01/17/2019 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2217,LOCUST ST,36, , ,2217,LOCUST,902670.9,1019802
19-002647,2019-01,01/17/2019 20:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GOODFELLOW BLVD / STRATFORD AV,70, ,EXACT LOCATION NOT DETERMINED, , ,886962.4,1042893
19-002903,2019-01,01/17/2019 21:00,Y, , ,1, , 32421,4,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,1131,ANGELICA ST,65, , ,1131,ANGELICA,905403,1031584
19-002699,2019-01,01/17/2019 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4123,W LEE AVE,68, , ,4123,LEE,898415.8,1033568
19-002641,2019-01,01/17/2019 21:09,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,OLIVE ST,35, , , , ,908592.8,1017860
19-002723,2019-01,01/17/2019 21:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3720,LACLEDE AVE,37, , ,3720,LACLEDE,894906.8,1020188
19-002643,2019-01,01/17/2019 21:28,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3119,OSCEOLA ST,17, ,VICTIMS MOTHERS HOUSE,3119,OSCEOLA,894804,999001.4
19-002650,2019-01,01/17/2019 21:40,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5900,GOODFELLOW BLVD,73, , ,5900,GOODFELLOW,890168.1,1048721
19-002652,2019-01,01/17/2019 21:50,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,E GRAND AVE / I 70 WESTBOUND,66, , , , ,904661.3,1034060
19-002671,2019-01,01/17/2019 22:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4466,BIRCHER BLVD,69, , , , ,896606.1,1037394
19-002907,2019-01,01/17/2019 22:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1000,OLIVE ST,35, , , , ,907373.2,1018005
19-002689,2019-01,01/17/2019 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,400,S 4TH ST,35,POINTE 400,APT1301,400,4TH,908773.6,1015570
19-002671,2019-01,01/17/2019 22:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4466,BIRCHER BLVD,69, , , , ,896606.1,1037394
19-002662,2019-01,01/17/2019 22:35,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5916,MINNESOTA AVE,1, , ,5916,MINNESOTA,892853.4,992948.2
19-002937,2019-01,01/17/2019 23:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2619,WASHINGTON AVE,37, , ,2619,WASHINGTON,902001.8,1020287
19-002658,2019-01,01/17/2019 23:00,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,4630,MCMILLAN AVE,54, ,2ND FL,4630,MCMILLAN,890219.1,1026944
19-002655,2019-01,01/17/2019 23:05,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,S EUCLID AVE / PARKVIEW PL,38, , , , ,888011.7,1021105
19-002659,2019-01,01/18/2019 00:04,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3919,LABADIE AVE,56, , ,3919,LABADIE,898297.5,1029149
19-002664,2019-01,01/18/2019 00:20,Y, , ,1, , 42011,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3465,GASCONADE ST,16, ,APT 2E,3465,GASCONADE,893319.2,1001215
19-002665,2019-01,01/18/2019 00:30,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2501,N 14TH ST,63, , , , ,906808.8,1025356
19-002661,2019-01,01/18/2019 00:40,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,FAIR AVE / W FLORISSANT AVE,68, , , , ,899905.6,1034996
19-002673,2019-01,01/18/2019 00:45,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,FOREST PARK AVE / S SPRING AVE,37, , , , ,895149.6,1019833
19-002736,2019-01,01/18/2019 01:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3232,S GRAND BLVD,25, , ,3232,GRAND,893744.6,1006664
19-002696,2019-01,01/18/2019 01:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3026,N NEWSTEAD AVE,56,RESIDENCE,LIVING ROOM,3026,NEWSTEAD,894712.6,1031339
19-002666,2019-01,01/18/2019 01:08,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,N 13TH ST / COLE ST,36, , , , ,906962.3,1020399
19-002670,2019-01,01/18/2019 02:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6020,N BROADWAY,79, , ,6200,BROADWAY,900874.1,1038184
19-002738,2019-01,01/18/2019 03:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3106,ALLEN AVE,26, , ,3106,ALLEN,897110.9,1012143
19-002676,2019-01,01/18/2019 03:45,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5322,BARTMER AVE,48, , ,5322,BARTMER,885189.3,1029583
19-002672,2019-01,01/18/2019 03:47,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,ADELAIDE AVE / E WARNE AVE,66, , , , ,902241,1036120
19-002675,2019-01,01/18/2019 04:15,Y, , ,1, , 32422,6,ROBBERY-RESIDENCE/STRNGARM/NO INJ/ATTEMPT,4451,SAN FRANCISCO AVE,69, , ,4451,SAN FRANCISCO,895281.5,1033596
19-002680,2019-01,01/18/2019 05:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",200,N 4TH ST,35,CROWNE PLAZA DOWNTOWN,@HOTEL- CROWNE PLAZA DOWNTOWN,200,4TH,909518.1,1017323
19-002700,2019-01,01/18/2019 05:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8818,LOWELL ST,74, , ,8818,LOWELL,898139.1,1052635
19-002680,2019-01,01/18/2019 05:00, , , ,-1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",200,N 4TH ST,35,CROWNE PLAZA DOWNTOWN,@HOTEL- CROWNE PLAZA DOWNTOWN,200,4TH,909518.1,1017323
19-002692,2019-01,01/18/2019 05:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3901,UNION BLVD,70,TRIAD MANUFACTURING, ,3901,UNION,888927.9,1037383
19-002679,2019-01,01/18/2019 06:20,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,7909,S BROADWAY,2, , ,7909,BROADWAY,888586.4,987458.9
19-002773,2019-01,01/18/2019 06:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4521,MCMILLAN AVE,54,HOME OF ROSALYN ANDERSON, ,4521,MCMILLAN,890940.5,1026838
19-002729,2019-01,01/18/2019 07:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4676,LOUISIANA AVE,16, , ,4676,LOUISIANA,892659.2,997835.4
19-002684,2019-01,01/18/2019 07:38,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1401,CLARK AVE,36, ,@ENTERPRISE CENTER,1421,CLARK,905209.3,1017077
19-002783,2019-01,01/18/2019 08:00,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,1024,GIMBLIN ST,74, , ,1024,GIMBLIN,896148.5,1048622
19-002688,2019-01,01/18/2019 08:00,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3125,KEOKUK ST,16, , ,3125,KEOKUK,895283.1,1002265
19-002779,2019-01,01/18/2019 08:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,6121,HALL ST,79, , ,6121,HALL,902706.4,1039765
19-002687,2019-01,01/18/2019 08:13,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6340,PERNOD AVE,9, , ,6340,PERNOD,878216.3,1006321
19-002698,2019-01,01/18/2019 09:42,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CALIFORNIA AVE / LASALLE ST,31, , ,2765,LASALLE,899215,1015673
19-002715,2019-01,01/18/2019 09:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4135,CLAY AVE,68, ,IN FRONT OF THE RESIDENCE,4135,CLAY,899147.3,1032956
19-002855,2019-01,01/18/2019 09:55,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3403,MONTANA ST,16, , ,3403,MONTANA,894054,1001461
19-002702,2019-01,01/18/2019 09:59,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N G,77, ,ALIAS GRAND/MARTIN LUTHER KING, , ,898209.5,1024442
19-003265,2019-01,01/18/2019 10:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,3642,LACLEDE AVE,37, ,@SLU - LACLEDE GARAGE,3642,LACLEDE,895844.9,1020084
19-002726,2019-01,01/18/2019 10:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,411,N 22ND ST,36, , ,411,22ND,902836.8,1019719
19-002713,2019-01,01/18/2019 10:20,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,800,BATES ST,1, , ,5222,LOUISIANA,891709.3,995160.5
19-002711,2019-01,01/18/2019 10:40,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,901,WASHINGTON AVE,35,CECIS, ,901,WASHINGTON,907958,1018887
19-002722,2019-01,01/18/2019 11:03,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3958,N 20TH ST,65, , ,3958,20TH,904611,1030736
19-002728,2019-01,01/18/2019 11:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,S TUCKER BLVD,35, ,@JUSTICE CENTER,200,TUCKER,906343.9,1016785
19-002724,2019-01,01/18/2019 11:42,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 18TH ST / MARKET ST,36, , , , ,904100.3,1018104
19-003885,2019-01,01/18/2019 12:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4649,NEWPORT AVE,5, , ,4649,NEWPORT,888171.3,1000638
19-002948,2019-01,01/18/2019 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3701,LINDELL BLVD,77, , ,3701,LINDELL,895417.8,1021428
19-002977,2019-01,01/18/2019 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2217,OSAGE ST,18, , ,2217,OSAGE,898521.8,1001093
19-002776,2019-01,01/18/2019 12:00,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3206,DR MARTIN LUTHER KING DR,77, , ,3206,DR MARTIN LUTHER KING,899036.3,1023424
19-002734,2019-01,01/18/2019 12:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / SHREVE AVE,69, , , , ,894744.3,1037701
19-002969,2019-01,01/18/2019 12:30,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4023,GREEN LEA PL,68, , ,4023,GREEN LEA,899924.4,1033491
19-002735,2019-01,01/18/2019 12:34,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4171,LINDELL BLVD,38,SCHNUCKS PARKING LOT, , , ,892104.8,1022153
19-002731,2019-01,01/18/2019 12:42,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,310,N 15TH ST,36, , ,310,15TH,905455.4,1018670
19-002746,2019-01,01/18/2019 13:05,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3517,S GRAND BLVD,15, ,@KENTUCKY FRIED CHICKEN - S GRAND,3505,GRAND,893342.6,1004962
19-002743,2019-01,01/18/2019 13:25,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8811,LOWELL ST,74, , ,8811,LOWELL,897959.3,1052591
19-003093,2019-01,01/18/2019 14:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4124,LABADIE AVE,56, , ,4124,LABADIE,896801,1029737
19-003091,2019-01,01/18/2019 14:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,ELLENWOOD AVE / GRAVOIS AVE,5, , ,4559,GRAVOIS,887973.1,1001779
19-002755,2019-01,01/18/2019 14:35,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,2800,OSCEOLA ST,17, , , , ,896426.6,998721.9
19-002754,2019-01,01/18/2019 14:44,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,2906,GRAVOIS AVE,30,KUTIS FUNERAL HOME,KUTIS FUNERAL HOME,2906,GRAVOIS,897255,1007944
19-004472,2019-01,01/18/2019 15:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7801,DECATUR DR,4, , ,7801,DECATUR,883456.8,990992.4
19-003250,2019-01,01/18/2019 15:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5915,WILSON AVE,12,HOLIDAY INN,@HOTEL- HOLIDAY INN,5915,WILSON,881299.3,1013920
19-003219,2019-01,01/18/2019 15:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5579,GREER AVE,50, , ,3311,BELT,886331.4,1036489
19-002761,2019-01,01/18/2019 15:06,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / I 70 WESTBOU,70, , , , ,887539.4,1044045
19-002768,2019-01,01/18/2019 15:10,Y, , ,1, , 69603,4,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER, , ,907258.8,1020890
19-002770,2019-01,01/18/2019 15:15,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5110,NATURAL BRIDGE AVE,52, , ,5110,NATURAL BRIDGE,890462.8,1035550
19-003614,2019-01,01/18/2019 15:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4139,DELMAR BLVD,58, , ,4139,DELMAR,893511.6,1024221
19-003074,2019-01,01/18/2019 15:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,0,BECK AVE / RIDGEWOOD AVE,15, , , , ,886123.4,1004610
19-002762,2019-01,01/18/2019 15:35,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1401,CLARK AVE,36,ENTERPRISE CENTER, ,1401,CLARK,905209.3,1017077
19-002765,2019-01,01/18/2019 15:35,Y, , ,1, , 42014,1,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4733,S BROADWAY,17,CARONDOLET NEIGHBORHOOD, ,4733,BROADWAY,895496.3,996462.9
19-002820,2019-01,01/18/2019 15:38,Y, , ,1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,2813,SEMPLE AVE,50, ,REAR,2813,SEMPLE,886597.1,1034663
19-002764,2019-01,01/18/2019 15:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,649,N JEFFERSON AVE,36, , , , ,902265.1,1020514
19-002763,2019-01,01/18/2019 15:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,S 14TH ST / I 64 EASTBOUND,36, , , , ,905139.5,1016091
19-002766,2019-01,01/18/2019 15:45,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3501,N KINGSHIGHWAY BLVD,52,FAMILY DOLLAR, ,3501,KINGSHIGHWAY,890735,1035001
19-002775,2019-01,01/18/2019 15:50,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3700,LINDELL BLVD,37,FUSZ HALL, ,3711,WEST PINE,895357.4,1020880
19-002798,2019-01,01/18/2019 16:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",221,N GRAND BLVD,37,SLU, ,221,GRAND,896011.4,1020706
19-002774,2019-01,01/18/2019 16:30,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
19-004349,2019-01,01/18/2019 16:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3832,BLAINE AVE,29, , ,3832,BLAINE,893551.6,1014378
19-002796,2019-01,01/18/2019 16:54,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1474,HAMILTON AVE,78, , ,1474,HAMILTON,882293.1,1033909
19-002834,2019-01,01/18/2019 17:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4333,NEBRASKA AVE,17, , ,4333,NEBRASKA,895360.9,999802.9
19-003202,2019-01,01/18/2019 17:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2948,JAMES COOL PAPA BELL AVE,59, , ,2948,JAMES COOL PAPA BELL,900358,1022980
19-002786,2019-01,01/18/2019 17:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4739,MICHIGAN AVE,17, , ,4739,MICHIGAN,894225.2,996574
19-002781,2019-01,01/18/2019 17:22,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,315,N 9TH ST,35, ,@ SCHNUCKS CULINARIA,315,9TH,907779.2,1018012
19-002782,2019-01,01/18/2019 17:38,Y, , ,1, ,250000,3,LOITERING-BEGGING,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
19-002807,2019-01,01/18/2019 18:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2310,MCCAUSLAND AVE,10, ,@WALGREENS - MCCAUSLAND AND MANCHEST,2310,MCCAUSLAND,874938.3,1013267
19-002792,2019-01,01/18/2019 18:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3354,S JEFFERSON AVE,18, , ,3354,JEFFERSON,898809.2,1005060
19-002802,2019-01,01/18/2019 18:08,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4475,FOREST PARK AVE,38,SMOOTHIE KING, ,1370,UNION,889164.2,1021486
19-002791,2019-01,01/18/2019 18:09,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,5010,ENRIGHT AVE,51, ,@ FAMILY DOLLAR,5010,ENRIGHT,887696.4,1026535
19-002789,2019-01,01/18/2019 18:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LEE AVE / PRAIRIE AVE,67, , , , ,900854.5,1032125
19-002805,2019-01,01/18/2019 18:50,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4333,NEBRASKA AVE,17,MARYVILLE GARDEN APARTMENTS,BLDG D,4333,NEBRASKA,895360.9,999802.9
19-002891,2019-01,01/18/2019 19:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3841,PRIMM ST,4, , ,3841,PRIMM,884471.8,990844.2
19-002812,2019-01,01/18/2019 19:10,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2748,N VANDEVENTER AVE,59, , , , ,898096.6,1028189
19-002797,2019-01,01/18/2019 19:18,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1210,LOCUST ST,36, , , , ,906389.8,1018559
19-002803,2019-01,01/18/2019 19:40,Y, , ,1, , 34111,1,ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS,6601,MICHIGAN AVE,1,MICHIGAN MARKET, ,6601,MICHIGAN,890873.2,991643.3
19-002800,2019-01,01/18/2019 19:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1023,HAMILTON AVE,48, ,APT A,1023,HAMILTON,880270.2,1029970
19-002804,2019-01,01/18/2019 19:50,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,2340,VIRGINIA AVE,25, , ,2340,VIRGINIA,895936.9,1010298
19-002842,2019-01,01/18/2019 20:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4478,NATURAL BRIDGE AVE,56, , ,4603,GREER,894689.3,1033170
19-002919,2019-01,01/18/2019 20:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2026,MENARD ST,21, , ,3117,LEMP,903872.9,1010123
19-002809,2019-01,01/18/2019 20:35,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8820,RIVERVIEW BLVD,74, , ,8804,RIVERVIEW,894103.3,1050375
19-002863,2019-01,01/18/2019 20:45,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4617,VIRGINIA AVE,16, , ,4617,VIRGINIA,893498,997623
19-003134,2019-01,01/18/2019 21:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5515,PERSHING AVE,47, ,IN FRONT OF VICTIMS ADDRESS,5515,PERSHING,883107.8,1025050
19-002847,2019-01,01/18/2019 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1326,WASHINGTON AVE,36, , ,1326,WASHINGTON,906055.1,1019109
19-002810,2019-01,01/18/2019 21:10,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5500,GREER AVE,50, , , , ,886976.6,1036006
19-002815,2019-01,01/18/2019 21:28,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 14TH ST / I 64 EASTBOUND,36, ,EXIT RAMP, , ,905139.5,1016091
19-002811,2019-01,01/18/2019 21:42,Y, , ,1, ,211000,6,DUI-DRVING WHILE INTOXICATED,0,NATURAL BRIDGE AVE / WARNE AVE,56, , , , ,898706.5,1031012
19-002878,2019-01,01/18/2019 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1472,E ADELAIDE AVE,68, , ,1472,ADELAIDE,901885.1,1035898
19-002817,2019-01,01/18/2019 22:27,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2534,N GRAND BLVD,59, , ,2534,GRAND,899572.2,1026783
19-002890,2019-01,01/18/2019 23:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3932,PARKER AVE,15, , ,3932,PARKER,891078.9,1005923
19-002918,2019-01,01/18/2019 23:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5510,PERSHING AVE,47, , ,5510,PERSHING,883159.8,1024767
19-002819,2019-01,01/18/2019 23:10,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5745,LABADIE AVE,50, , ,5745,LABADIE,885044.4,1036692
19-002821,2019-01,01/18/2019 23:15,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2505,HODIAMONT AVE,50, , ,4949, ,882087.8,1035986
19-002830,2019-01,01/18/2019 23:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",1242,LYNFIELD PL,74, , ,1242,LYNFIELD,895379.1,1048211
19-002826,2019-01,01/18/2019 23:45,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6025,CHIPPEWA ST,9,PNC BANK, , , ,878770.7,1005117
19-003633,2019-01,01/19/2019 00:01,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3429,IOWA AVE,19, , ,3429,IOWA,897559,1004853
19-002839,2019-01,01/19/2019 00:01,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,813,N KINGSHIGHWAY BLVD,51,CLUB ELITE, ,4949, ,887700.3,1026787
19-002883,2019-01,01/19/2019 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,S 7TH ST,34,OLD ROCK HOUSE, ,1200,7TH,906986.8,1013016
19-002898,2019-01,01/19/2019 00:01,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1207,N LEONARD AVE,77, , ,1207,LEONARD,898772.8,1023762
19-002827,2019-01,01/19/2019 00:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4300,GOODFELLOW BLVD,70, , ,4300,GOODFELLOW,886692.3,1040667
19-002875,2019-01,01/19/2019 00:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4639,N MARKET ST,56, , ,4639,MARKET,891455.8,1030369
19-002829,2019-01,01/19/2019 00:17,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,1265,AMHERST PL,48, , ,1265,AMHERST,880386,1032369
19-003059,2019-01,01/19/2019 00:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,1923,E PRAIRIE AVE,66,MIDTOWN SPORTS BAR & GRILL, ,4212,EVANS,902765.3,1034295
19-002828,2019-01,01/19/2019 00:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5900,ARSENAL ST,13, , ,5900,ARSENAL,880773.6,1009802
19-002831,2019-01,01/19/2019 00:40,Y, , ,1, , 51211,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,3810,KEOKUK ST,16, , ,3810,KEOKUK,891497.8,1002535
19-002832,2019-01,01/19/2019 01:13,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5785,W FLORISSANT AVE,72, , , , ,892190,1045583
